Date,Close
02-05-2023,121.85487365722656
03-05-2023,119.64376831054688
04-05-2023,122.4164047241211
05-05-2023,118.52069091796875
08-05-2023,119.85437774658203
09-05-2023,116.87114715576172
10-05-2023,116.02885437011719
11-05-2023,115.53750610351562
12-05-2023,115.57259368896484
15-05-2023,120.1351318359375
16-05-2023,117.43269348144531
17-05-2023,115.36200714111328
18-05-2023,115.71297454833984
19-05-2023,116.27452850341797
22-05-2023,116.73076629638672
23-05-2023,116.3447265625
24-05-2023,116.87114715576172
25-05-2023,119.7490463256836
26-05-2023,119.64376831054688
29-05-2023,122.3462142944336
30-05-2023,127.1543960571289
31-05-2023,128.0318145751953
01-06-2023,128.59336853027344
02-06-2023,133.68235778808594
05-06-2023,135.9285125732422
06-06-2023,136.52516174316406
07-06-2023,137.89393615722656
08-06-2023,138.17469787597656
09-06-2023,139.47328186035156
12-06-2023,141.8948974609375
13-06-2023,142.5266571044922
14-06-2023,141.122802734375
15-06-2023,141.0175018310547
16-06-2023,141.5200958251953
19-06-2023,141.6278076171875
20-06-2023,146.4384765625
21-06-2023,149.92086791992188
22-06-2023,145.93588256835938
23-06-2023,143.71005249023438
26-06-2023,143.49464416503906
27-06-2023,149.23870849609375
28-06-2023,156.3829803466797
30-06-2023,155.0187225341797
03-07-2023,157.78309631347656
04-07-2023,158.86012268066406
05-07-2023,160.33204650878906
06-07-2023,160.5833282470703
07-07-2023,158.89599609375
10-07-2023,161.19361877441406
11-07-2023,163.06045532226562
12-07-2023,163.16815185546875
13-07-2023,161.30136108398438
14-07-2023,161.2654266357422
17-07-2023,160.40383911132812
18-07-2023,159.18321228027344
19-07-2023,162.55784606933594
20-07-2023,162.41424560546875
21-07-2023,162.98867797851562
24-07-2023,172.14332580566406
25-07-2023,171.06629943847656
26-07-2023,174.261474609375
27-07-2023,181.90826416015625
28-07-2023,183.70327758789062
31-07-2023,187.68824768066406
01-08-2023,185.85733032226562
02-08-2023,184.0264129638672
03-08-2023,186.79075622558594
04-08-2023,185.67779541015625
07-08-2023,191.60142517089844
08-08-2023,193.14515686035156
09-08-2023,193.89906311035156
10-08-2023,191.74501037597656
11-08-2023,189.59100341796875
14-08-2023,189.59100341796875
16-08-2023,189.69869995117188
17-08-2023,194.47344970703125
18-08-2023,192.78614807128906
21-08-2023,193.89906311035156
22-08-2023,196.08895874023438
23-08-2023,196.26849365234375
24-08-2023,194.36578369140625
25-08-2023,193.89906311035156
28-08-2023,195.3350830078125
29-08-2023,193.8631591796875
30-08-2023,195.90948486328125
31-08-2023,186.82666015625
01-09-2023,184.8162384033203
04-09-2023,189.69869995117188
05-09-2023,188.19085693359375
06-09-2023,184.88803100585938
07-09-2023,195.1914825439453
08-09-2023,219.0653839111328
11-09-2023,219.85520935058594
12-09-2023,203.12550354003906
13-09-2023,199.75086975097656
14-09-2023,200.72019958496094
15-09-2023,200.6125030517578
18-09-2023,206.35659790039062
20-09-2023,205.99757385253906
21-09-2023,206.1591033935547
22-09-2023,213.9674835205078
25-09-2023,213.7880096435547
26-09-2023,210.37742614746094
27-09-2023,224.0645294189453
28-09-2023,219.8013458251953
29-09-2023,226.08392333984375
03-10-2023,225.23130798339844
04-10-2023,218.90383911132812
05-10-2023,215.89715576171875
06-10-2023,221.05787658691406
09-10-2023,215.62791442871094
10-10-2023,224.33380126953125
11-10-2023,224.37867736816406
12-10-2023,222.98753356933594
13-10-2023,224.51327514648438
16-10-2023,226.08392333984375
17-10-2023,225.6352081298828
18-10-2023,220.6539764404297
19-10-2023,223.52603149414062
20-10-2023,222.13487243652344
23-10-2023,219.12820434570312
25-10-2023,212.8904571533203
26-10-2023,206.74252319335938
27-10-2023,213.20460510253906
30-10-2023,214.46112060546875
31-10-2023,221.32711791992188
01-11-2023,217.3780517578125
02-11-2023,231.24465942382812
03-11-2023,234.87962341308594
06-11-2023,234.02694702148438
07-11-2023,236.09120178222656
08-11-2023,236.5399932861328
09-11-2023,248.88082885742188
10-11-2023,258.2149658203125
13-11-2023,275.98577880859375
15-11-2023,278.58856201171875
16-11-2023,278.4988098144531
17-11-2023,283.8390197753906
20-11-2023,291.01910400390625
21-11-2023,286.8008117675781
22-11-2023,287.1597900390625
23-11-2023,287.8778381347656
24-11-2023,286.6944274902344
28-11-2023,291.7920227050781
29-11-2023,298.66473388671875
30-11-2023,304.85467529296875
01-12-2023,332.39080810546875
04-12-2023,338.35321044921875
05-12-2023,343.4053039550781
06-12-2023,344.6341552734375
07-12-2023,343.2687683105469
08-12-2023,350.0958251953125
11-12-2023,354.60174560546875
12-12-2023,354.73834228515625
13-12-2023,383.9584655761719
14-12-2023,385.141845703125
15-12-2023,375.310791015625
18-12-2023,374.85565185546875
19-12-2023,372.0792541503906
20-12-2023,347.5925598144531
21-12-2023,353.964599609375
22-12-2023,352.1895446777344
26-12-2023,357.0595397949219
27-12-2023,350.27783203125
28-12-2023,350.36895751953125
29-12-2023,348.27532958984375
01-01-2024,359.6083068847656
02-01-2024,354.6927490234375
03-01-2024,357.83331298828125
04-01-2024,369.348388671875
05-01-2024,367.75543212890625
08-01-2024,369.348388671875
09-01-2024,358.4704284667969
10-01-2024,355.4665222167969
11-01-2024,360.01800537109375
12-01-2024,365.7528076171875
15-01-2024,372.7619323730469
16-01-2024,364.5238342285156
17-01-2024,357.3326721191406
18-01-2024,357.46923828125
19-01-2024,375.3562927246094
23-01-2024,360.0634460449219
24-01-2024,383.9129943847656
25-01-2024,381.4096984863281
29-01-2024,406.6701354980469
30-01-2024,404.9861145019531
31-01-2024,403.4841003417969
01-02-2024,405.75982666015625
02-02-2024,410.3567810058594
05-02-2024,417.04736328125
06-02-2024,413.2696838378906
07-02-2024,426.9239501953125
08-02-2024,426.51434326171875
