Date,Close
02-05-2023,7332.4384765625
03-05-2023,7382.19580078125
04-05-2023,7377.328125
05-05-2023,7501.7705078125
08-05-2023,7606.64501953125
09-05-2023,7587.7646484375
10-05-2023,7614.26611328125
11-05-2023,7704.97998046875
12-05-2023,7574.6865234375
15-05-2023,7631.720703125
16-05-2023,7570.5068359375
17-05-2023,7572.22802734375
18-05-2023,7477.53076171875
19-05-2023,7553.39599609375
22-05-2023,7587.17431640625
23-05-2023,7526.79736328125
24-05-2023,7526.35400390625
25-05-2023,7494.837890625
26-05-2023,7593.271484375
29-05-2023,7709.994140625
30-05-2023,7770.373046875
31-05-2023,7739.00341796875
01-06-2023,7712.20751953125
02-06-2023,7719.92626953125
05-06-2023,7750.75439453125
06-06-2023,7974.51513671875
07-06-2023,8021.765625
08-06-2023,7965.27197265625
09-06-2023,8017.48828125
12-06-2023,8062.08251953125
13-06-2023,8138.4892578125
14-06-2023,8219.1240234375
15-06-2023,8194.44140625
16-06-2023,8194.4912109375
19-06-2023,8130.91650390625
20-06-2023,8106.18603515625
21-06-2023,8104.31689453125
22-06-2023,8026.82958984375
23-06-2023,7945.65478515625
26-06-2023,8031.10791015625
27-06-2023,8071.81787109375
28-06-2023,8123.10009765625
30-06-2023,8156.63134765625
03-07-2023,8322.8671875
04-07-2023,8271.6337890625
05-07-2023,8237.7080078125
06-07-2023,8270.1591796875
07-07-2023,8197.63671875
10-07-2023,8212.2890625
11-07-2023,8187.263671875
12-07-2023,8083.6181640625
13-07-2023,8096.8935546875
14-07-2023,8046.30029296875
17-07-2023,8113.60986328125
18-07-2023,8039.85888671875
19-07-2023,8190.5087890625
20-07-2023,8087.2080078125
21-07-2023,7984.0048828125
24-07-2023,8082.978515625
25-07-2023,8253.541015625
26-07-2023,8213.2724609375
27-07-2023,8187.48974609375
28-07-2023,8205.765625
31-07-2023,8217.02734375
01-08-2023,8181.11767578125
02-08-2023,8186.947265625
03-08-2023,8037.23876953125
04-08-2023,8058.9716796875
07-08-2023,8076.0615234375
08-08-2023,8057.6875
09-08-2023,8012.64208984375
10-08-2023,8003.7021484375
11-08-2023,8034.078125
14-08-2023,7956.38427734375
16-08-2023,8151.58251953125
17-08-2023,8107.5732421875
18-08-2023,8114.98193359375
21-08-2023,8119.3779296875
22-08-2023,8103.7705078125
23-08-2023,8062.67578125
24-08-2023,8111.57470703125
25-08-2023,7973.32568359375
28-08-2023,8018.9638671875
29-08-2023,8100.0166015625
30-08-2023,8165.46142578125
31-08-2023,8196.578125
01-09-2023,8161.955078125
04-09-2023,8478.2119140625
05-09-2023,8352.064453125
06-09-2023,8433.611328125
07-09-2023,8391.875
08-09-2023,8328.0595703125
11-09-2023,8358.8310546875
12-09-2023,8467.4453125
13-09-2023,8531.357421875
14-09-2023,8582.3310546875
15-09-2023,8622.2392578125
18-09-2023,8523.109375
20-09-2023,8355.3251953125
21-09-2023,8212.482421875
22-09-2023,8087.8662109375
25-09-2023,8106.43798828125
26-09-2023,8128.86181640625
27-09-2023,8162.2509765625
28-09-2023,8055.21826171875
29-09-2023,8154.49560546875
03-10-2023,8203.9384765625
04-10-2023,8022.125
05-10-2023,8078.03759765625
06-10-2023,8095.818359375
09-10-2023,8011.505859375
10-10-2023,8059.11962890625
11-10-2023,8241.57421875
12-10-2023,8250.2177734375
13-10-2023,8267.2587890625
16-10-2023,8191.392578125
17-10-2023,8200.48046875
18-10-2023,8177.6611328125
19-10-2023,8414.990234375
20-10-2023,8358.1884765625
23-10-2023,8224.0400390625
25-10-2023,8155.9775390625
26-10-2023,8105.5478515625
27-10-2023,8110.33984375
30-10-2023,8299.4619140625
31-10-2023,8319.861328125
01-11-2023,8279.5576171875
02-11-2023,8356.1650390625
03-11-2023,8418.9912109375
06-11-2023,8535.90234375
07-11-2023,8580.158203125
08-11-2023,8593.0986328125
09-11-2023,8522.1708984375
10-11-2023,8604.9521484375
