Date,Close
02-05-2023,214.5848846435547
03-05-2023,212.40924072265625
04-05-2023,212.33291625976562
05-05-2023,209.69927978515625
08-05-2023,213.0581512451172
09-05-2023,216.60781860351562
10-05-2023,218.2490692138672
11-05-2023,214.85208129882812
12-05-2023,210.00465393066406
15-05-2023,211.5695343017578
16-05-2023,213.6306610107422
17-05-2023,213.3253173828125
18-05-2023,212.63824462890625
19-05-2023,215.23373413085938
22-05-2023,219.47048950195312
23-05-2023,220.11932373046875
24-05-2023,222.40948486328125
25-05-2023,225.80653381347656
26-05-2023,227.21871948242188
29-05-2023,229.2798614501953
30-05-2023,232.33041381835938
31-05-2023,226.39198303222656
01-06-2023,226.22927856445312
02-06-2023,227.8562469482422
05-06-2023,226.39198303222656
06-06-2023,225.6598358154297
07-06-2023,226.51402282714844
08-06-2023,225.78187561035156
09-06-2023,225.13111877441406
12-06-2023,226.02590942382812
13-06-2023,226.14794921875
14-06-2023,228.5884246826172
15-06-2023,228.83245849609375
16-06-2023,227.8155517578125
19-06-2023,228.22232055664062
20-06-2023,229.93063354492188
21-06-2023,228.79173278808594
22-06-2023,228.30368041992188
23-06-2023,224.6837158203125
26-06-2023,227.6122283935547
27-06-2023,227.4088134765625
28-06-2023,227.73426818847656
30-06-2023,226.10728454589844
03-07-2023,226.22927856445312
04-07-2023,225.78187561035156
05-07-2023,225.7005157470703
06-07-2023,227.77490234375
07-07-2023,228.22232055664062
10-07-2023,229.605224609375
11-07-2023,225.78187561035156
12-07-2023,225.86322021484375
13-07-2023,226.1885986328125
14-07-2023,231.72032165527344
17-07-2023,230.9068145751953
18-07-2023,228.95448303222656
19-07-2023,230.74411010742188
20-07-2023,229.56455993652344
21-07-2023,226.35130310058594
24-07-2023,220.69761657714844
25-07-2023,225.25311279296875
26-07-2023,226.92076110839844
27-07-2023,225.45648193359375
28-07-2023,226.7987060546875
31-07-2023,224.52098083496094
01-08-2023,225.25311279296875
02-08-2023,221.3890838623047
03-08-2023,206.66506958007812
04-08-2023,200.97068786621094
07-08-2023,193.56800842285156
08-08-2023,195.2763214111328
09-08-2023,198.53024291992188
10-08-2023,198.36753845214844
11-08-2023,193.7713623046875
14-08-2023,190.354736328125
16-08-2023,192.3884735107422
17-08-2023,190.354736328125
18-08-2023,189.82601928710938
21-08-2023,190.6394500732422
22-08-2023,191.16824340820312
23-08-2023,193.60867309570312
24-08-2023,193.2426300048828
25-08-2023,189.7853240966797
28-08-2023,193.7713623046875
29-08-2023,192.7952117919922
30-08-2023,192.3884735107422
31-08-2023,188.97183227539062
01-09-2023,192.10372924804688
04-09-2023,196.61856079101562
05-09-2023,196.37449645996094
06-09-2023,196.33384704589844
07-09-2023,194.50352478027344
08-09-2023,193.40530395507812
11-09-2023,193.8527069091797
12-09-2023,188.56507873535156
13-09-2023,189.7853240966797
14-09-2023,192.14437866210938
15-09-2023,192.2257537841797
18-09-2023,192.3884735107422
20-09-2023,188.56507873535156
21-09-2023,184.25363159179688
22-09-2023,183.0740966796875
25-09-2023,182.6673583984375
26-09-2023,182.2199249267578
27-09-2023,170.0177001953125
28-09-2023,169.48895263671875
29-09-2023,181.04037475585938
03-10-2023,187.71095275878906
04-10-2023,181.73182678222656
05-10-2023,180.59295654296875
06-10-2023,181.16238403320312
09-10-2023,178.11183166503906
10-10-2023,180.71498107910156
11-10-2023,185.1891326904297
12-10-2023,184.00958251953125
13-10-2023,184.00958251953125
16-10-2023,186.97879028320312
17-10-2023,187.06015014648438
18-10-2023,187.507568359375
19-10-2023,184.78240966796875
20-10-2023,181.20309448242188
23-10-2023,174.9392852783203
25-10-2023,176.3628692626953
26-10-2023,172.66152954101562
27-10-2023,175.5493621826172
30-10-2023,176.078125
31-10-2023,176.2001953125
01-11-2023,182.0165557861328
02-11-2023,186.4093475341797
03-11-2023,189.33790588378906
06-11-2023,189.62261962890625
07-11-2023,193.40530395507812
08-11-2023,192.91720581054688
09-11-2023,191.33091735839844
10-11-2023,199.5064239501953
13-11-2023,196.82191467285156
15-11-2023,195.31700134277344
16-11-2023,194.2594451904297
17-11-2023,194.8289031982422
20-11-2023,194.8695831298828
21-11-2023,195.4796905517578
22-11-2023,192.26641845703125
23-11-2023,190.47674560546875
24-11-2023,188.89048767089844
28-11-2023,190.68014526367188
29-11-2023,189.90733337402344
30-11-2023,189.82601928710938
01-12-2023,194.74752807617188
04-12-2023,196.78123474121094
05-12-2023,197.18798828125
06-12-2023,202.92306518554688
07-12-2023,202.4349365234375
08-12-2023,199.14036560058594
11-12-2023,202.19090270996094
12-12-2023,200.64529418945312
13-12-2023,206.0956268310547
14-12-2023,207.1531524658203
15-12-2023,209.22752380371094
18-12-2023,212.07470703125
19-12-2023,213.21360778808594
20-12-2023,204.5500030517578
21-12-2023,208.21066284179688
22-12-2023,211.3018798828125
26-12-2023,212.88819885253906
27-12-2023,214.33180236816406
28-12-2023,218.7050323486328
29-12-2023,219.55421447753906
01-01-2024,218.3653564453125
02-01-2024,219.21453857421875
03-01-2024,224.01239013671875
04-01-2024,226.00794982910156
05-01-2024,225.75320434570312
08-01-2024,219.46929931640625
09-01-2024,221.12515258789062
10-01-2024,226.77218627929688
11-01-2024,233.18350219726562
12-01-2024,231.44268798828125
15-01-2024,231.8247833251953
16-01-2024,231.99462890625
17-01-2024,224.90403747558594
18-01-2024,227.19679260253906
19-01-2024,226.26271057128906
23-01-2024,214.11949157714844
24-01-2024,222.95089721679688
25-01-2024,223.84254455566406
29-01-2024,227.4090576171875
30-01-2024,226.09283447265625
31-01-2024,232.54660034179688
01-02-2024,228.0034942626953
02-02-2024,231.44268798828125
05-02-2024,232.3343048095703
06-02-2024,240.31651306152344
07-02-2024,239.7221221923828
08-02-2024,236.5801544189453
09-02-2024,232.97119140625
12-02-2024,227.706298828125
13-02-2024,228.85269165039062
14-02-2024,237.47181701660156
15-02-2024,227.53643798828125
16-02-2024,226.5598907470703
19-02-2024,229.40464782714844
20-02-2024,229.40464782714844
21-02-2024,229.27723693847656
22-02-2024,230.551025390625
23-02-2024,227.87612915039062
26-02-2024,225.2436981201172
27-02-2024,224.09732055664062
28-02-2024,223.29061889648438
29-02-2024,227.6213836669922
01-03-2024,230.80577087402344
04-03-2024,234.66952514648438
05-03-2024,242.60935974121094
06-03-2024,239.8495330810547
07-03-2024,240.18919372558594
11-03-2024,233.82037353515625
12-03-2024,229.5320281982422
13-03-2024,213.9071807861328
14-03-2024,220.9128875732422
15-03-2024,225.11634826660156
18-03-2024,230.16888427734375
19-03-2024,226.43251037597656
20-03-2024,227.28170776367188
21-03-2024,232.1644744873047
22-03-2024,230.21141052246094
26-03-2024,228.0459747314453
27-03-2024,230.63597106933594
28-03-2024,230.67840576171875
01-04-2024,244.13784790039062
02-04-2024,255.8564453125
03-04-2024,253.73348999023438
04-04-2024,263.20184326171875
05-04-2024,270.8443908691406
08-04-2024,274.538330078125
09-04-2024,287.02117919921875
10-04-2024,307.23150634765625
12-04-2024,316.69989013671875
15-04-2024,314.6618347167969
16-04-2024,321.1579895019531
18-04-2024,329.90447998046875
19-04-2024,327.7391662597656
22-04-2024,323.53570556640625
23-04-2024,320.18145751953125
24-04-2024,325.6161804199219
25-04-2024,323.5781555175781
26-04-2024,336.7403564453125
29-04-2024,345.0198059082031
30-04-2024,337.84429931640625
02-05-2024,348.8410949707031
03-05-2024,352.9596252441406
06-05-2024,348.58636474609375
07-05-2024,336.2733459472656
08-05-2024,343.7885437011719
09-05-2024,335.1269226074219
10-05-2024,348.7562255859375
