index,Date,Open,High,Low,Close,volume,oi
43,2016-04-28,6680.0,6695.2,6575.45,6583.15,0,0
44,2016-04-29,6583.55,6616.85,6533.85,6588.55,0,0
45,2016-05-02,6569.55,6587.05,6548.95,6580.15,0,0
46,2016-05-03,6597.15,6642.85,6527.85,6533.55,0,0
47,2016-05-04,6515.65,6529.1,6477.9,6484.35,0,0
48,2016-05-05,6503.15,6532.55,6479.6,6500.05,0,0
49,2016-05-06,6488.45,6508.55,6463.7,6504.55,0,0
50,2016-05-09,6525.55,6608.1,6525.55,6603.25,0,0
51,2016-05-10,6610.4,6626.1,6586.1,6617.25,0,0
52,2016-05-11,6549.65,6625.35,6533.6,6593.0,0,0
53,2016-05-12,6611.9,6646.05,6603.3,6640.9,0,0
54,2016-05-13,6628.45,6634.95,6566.7,6582.3,0,0
55,2016-05-16,6595.55,6616.7,6548.95,6608.25,0,0
56,2016-05-17,6638.0,6666.6,6622.5,6629.7,0,0
57,2016-05-18,6600.1,6629.15,6577.05,6621.55,0,0
58,2016-05-19,6626.25,6626.25,6537.4,6546.5,0,0
59,2016-05-20,6555.65,6567.4,6503.85,6513.1,0,0
60,2016-05-23,6560.55,6560.55,6491.0,6495.25,0,0
61,2016-05-24,6502.65,6507.0,6472.35,6498.6,0,0
62,2016-05-25,6547.35,6631.2,6547.35,6626.85,0,0
63,2016-05-26,6655.3,6732.45,6636.85,6725.2,0,0
64,2016-05-27,6739.2,6801.8,6739.2,6797.0,0,0
65,2016-05-30,6811.15,6835.65,6795.3,6820.3,0,0
66,2016-05-31,6842.65,6842.65,6782.5,6804.0,0,0
67,2016-06-01,6820.0,6850.45,6811.1,6815.45,0,0
68,2016-06-02,6802.85,6856.2,6795.4,6849.2,0,0
69,2016-06-03,6871.85,6885.7,6839.6,6844.75,0,0
70,2016-06-06,6853.35,6858.1,6822.1,6832.3,0,0
71,2016-06-07,6859.2,6903.65,6848.4,6884.15,0,0
72,2016-06-08,6899.05,6906.8,6883.45,6901.8,0,0
73,2016-06-09,6908.3,6908.3,6843.55,6857.75,0,0
74,2016-06-10,6846.05,6907.3,6828.5,6832.05,0,0
75,2016-06-13,6778.25,6791.5,6745.7,6785.15,0,0
76,2016-06-14,6804.6,6804.6,6762.5,6793.85,0,0
77,2016-06-15,6819.15,6870.35,6810.9,6865.05,0,0
78,2016-06-16,6851.05,6851.05,6767.85,6819.85,0,0
79,2016-06-17,6851.25,6865.0,6815.5,6842.35,0,0
80,2016-06-20,6798.2,6894.45,6791.15,6891.3,0,0
81,2016-06-21,6906.65,6906.65,6873.55,6886.15,0,0
82,2016-06-22,6885.9,6902.7,6839.8,6871.0,0,0
83,2016-06-23,6871.8,6919.85,6852.3,6910.55,0,0
84,2016-06-24,6722.25,6780.5,6630.55,6775.55,0,0
85,2016-06-27,6743.7,6820.4,6743.7,6803.7,0,0
86,2016-06-28,6811.5,6850.4,6811.5,6837.75,0,0
87,2016-06-29,6874.35,6912.95,6872.1,6907.1,0,0
88,2016-06-30,6951.85,6990.5,6944.45,6980.8,0,0
89,2016-07-01,7003.9,7043.45,7003.9,7027.85,0,0
90,2016-07-04,7067.05,7092.1,7066.75,7071.85,0,0
91,2016-07-05,7078.45,7078.45,7035.2,7051.0,0,0
92,2016-07-07,7058.85,7071.75,7039.7,7050.1,0,0
93,2016-07-08,7062.25,7062.25,7008.05,7039.4,0,0
94,2016-07-11,7111.65,7156.75,7110.4,7151.35,0,0
95,2016-07-12,7179.5,7195.1,7158.2,7192.25,0,0
96,2016-07-13,7208.9,7213.1,7161.05,7177.0,0,0
97,2016-07-14,7178.4,7218.25,7169.65,7215.35,0,0
98,2016-07-15,7223.6,7245.05,7181.5,7194.4,0,0
99,2016-07-18,7214.3,7232.0,7154.55,7162.25,0,0
100,2016-07-19,7169.25,7186.2,7134.55,7178.2,0,0
101,2016-07-20,7174.0,7222.75,7174.0,7221.3,0,0
102,2016-07-21,7241.85,7243.7,7182.65,7186.7,0,0
103,2016-07-22,7197.0,7230.1,7173.9,7227.45,0,0
104,2016-07-25,7222.55,7307.6,7222.55,7305.6,0,0
105,2016-07-26,7309.1,7320.8,7259.9,7270.0,0,0
106,2016-07-27,7282.5,7328.15,7258.0,7297.9,0,0
107,2016-07-28,7315.7,7343.8,7309.95,7338.65,0,0
108,2016-07-29,7344.5,7357.45,7324.4,7330.0,0,0
109,2016-08-01,7350.25,7395.0,7292.35,7335.05,0,0
110,2016-08-02,7346.15,7372.35,7306.75,7310.9,0,0
111,2016-08-03,7321.55,7321.55,7220.65,7232.8,0,0
112,2016-08-04,7281.7,7281.7,7215.4,7248.55,0,0
113,2016-08-05,7289.55,7368.2,7289.55,7364.05,0,0
114,2016-08-08,7391.3,7406.4,7376.45,7398.25,0,0
115,2016-08-09,7411.9,7411.9,7337.85,7368.45,0,0
116,2016-08-10,7377.6,7377.6,7270.1,7277.0,0,0
117,2016-08-11,7277.65,7297.6,7237.9,7289.5,0,0
118,2016-08-12,7301.0,7357.3,7301.0,7347.45,0,0
119,2016-08-16,7350.6,7362.85,7305.45,7339.25,0,0
120,2016-08-17,7341.25,7368.25,7322.85,7343.7,0,0
121,2016-08-18,7364.65,7398.65,7364.65,7390.2,0,0
122,2016-08-19,7408.15,7413.3,7378.95,7397.8,0,0
123,2016-08-22,7400.6,7414.0,7354.15,7363.8,0,0
124,2016-08-23,7363.85,7369.55,7320.9,7359.75,0,0
125,2016-08-24,7372.95,7393.35,7364.1,7386.05,0,0
126,2016-08-25,7404.1,7416.05,7337.2,7343.5,0,0
127,2016-08-26,7363.3,7374.3,7317.9,7334.8,0,0
128,2016-08-29,7344.6,7367.85,7308.1,7361.0,0,0
129,2016-08-30,7393.0,7465.55,7393.0,7461.95,0,0
130,2016-08-31,7473.9,7520.45,7473.9,7490.65,0,0
131,2016-09-01,7498.25,7512.3,7463.6,7474.3,0,0
132,2016-09-02,7491.5,7513.9,7474.75,7504.6,0,0
133,2016-09-06,7540.8,7619.95,7540.8,7615.0,0,0
134,2016-09-07,7638.15,7638.55,7599.85,7607.2,0,0
135,2016-09-08,7610.55,7647.5,7598.2,7642.7,0,0
136,2016-09-09,7634.5,7634.5,7567.6,7575.55,0,0
137,2016-09-12,7459.7,7469.5,7410.1,7420.5,0,0
138,2016-09-14,7423.4,7462.75,7409.85,7455.3,0,0
139,2016-09-15,7471.0,7475.35,7435.2,7462.7,0,0
140,2016-09-16,7499.1,7553.8,7461.45,7487.2,0,0
141,2016-09-19,7500.1,7525.9,7486.05,7513.8,0,0
142,2016-09-20,7522.9,7523.85,7478.1,7490.3,0,0
143,2016-09-21,7504.65,7534.1,7478.45,7491.7,0,0
144,2016-09-22,7570.4,7588.3,7540.95,7573.0,0,0
145,2016-09-23,7587.7,7592.45,7547.15,7554.9,0,0
146,2016-09-26,7540.95,7541.15,7472.15,7479.75,0,0
147,2016-09-27,7503.5,7520.5,7456.0,7469.95,0,0
148,2016-09-28,7478.25,7529.7,7472.05,7514.95,0,0
149,2016-09-29,7555.7,7562.0,7303.95,7336.85,0,0
150,2016-09-30,7326.6,7409.15,7308.85,7394.85,0,0
151,2016-10-03,7443.15,7535.0,7429.5,7532.25,0,0
152,2016-10-04,7560.6,7576.1,7533.05,7567.7,0,0
153,2016-10-05,7599.4,7600.55,7542.65,7565.5,0,0
154,2016-10-06,7588.85,7605.65,7509.75,7537.25,0,0
155,2016-10-07,7552.4,7557.9,7496.85,7527.2,0,0
156,2016-10-10,7559.5,7567.45,7527.95,7532.7,0,0
157,2016-10-13,7508.3,7514.35,7377.2,7418.35,0,0
158,2016-10-14,7437.9,7453.05,7404.0,7439.85,0,0
159,2016-10-17,7464.15,7465.45,7371.35,7384.5,0,0
160,2016-10-18,7416.15,7517.3,7416.0,7512.3,0,0
161,2016-10-19,7533.65,7534.3,7486.1,7507.7,0,0
162,2016-10-20,7539.35,7565.5,7526.5,7538.8,0,0
163,2016-10-21,7550.0,7550.1,7505.15,7541.7,0,0
164,2016-10-24,7559.0,7575.45,7535.35,7551.55,0,0
165,2016-10-25,7561.05,7561.25,7512.5,7541.5,0,0
166,2016-10-26,7519.3,7519.3,7459.3,7476.75,0,0
167,2016-10-27,7467.15,7467.8,7407.1,7452.15,0,0
168,2016-10-28,7464.55,7502.2,7439.35,7494.1,0,0
169,2016-10-30,7528.65,7533.6,7493.95,7501.45,0,0
170,2016-11-01,7525.25,7539.1,7491.8,7502.2,0,0
171,2016-11-02,7433.55,7433.55,7383.3,7391.4,0,0
172,2016-11-03,7382.75,7420.0,7335.75,7344.1,0,0
173,2016-11-04,7359.7,7359.9,7245.5,7274.1,0,0
174,2016-11-07,7360.75,7366.95,7317.85,7330.95,0,0
175,2016-11-08,7366.35,7377.6,7314.25,7366.05,0,0
176,2016-11-09,6924.95,7276.7,6829.8,7247.45,0,0
177,2016-11-10,7358.05,7408.8,7329.9,7342.3,0,0
178,2016-11-11,7280.45,7284.75,7112.55,7126.5,0,0
179,2016-11-15,7120.9,7122.2,6902.9,6916.45,0,0
180,2016-11-16,7002.0,7014.25,6897.75,6928.1,0,0
181,2016-11-17,6928.45,6966.5,6884.85,6903.45,0,0
182,2016-11-18,6920.55,6943.55,6873.05,6908.5,0,0
183,2016-11-21,6934.35,6934.35,6751.15,6761.55,0,0
184,2016-11-22,6811.75,6850.4,6764.25,6835.3,0,0
185,2016-11-23,6881.2,6890.15,6817.35,6882.65,0,0
186,2016-11-24,6863.25,6879.3,6820.15,6837.5,0,0
187,2016-11-25,6873.9,6966.45,6849.75,6960.75,0,0
188,2016-11-28,6940.0,7000.95,6929.2,6983.4,0,0
189,2016-11-29,6993.5,7048.7,6991.55,7003.6,0,0
190,2016-11-30,7030.25,7085.8,7009.65,7079.4,0,0
191,2016-12-01,7099.6,7103.8,7034.65,7040.25,0,0
192,2016-12-02,7005.5,7008.65,6934.85,6947.3,0,0
193,2016-12-05,6951.8,6993.6,6929.45,6984.25,0,0
194,2016-12-06,7007.15,7030.35,6994.05,7001.6,0,0
195,2016-12-07,7026.6,7037.75,6948.95,6971.2,0,0
196,2016-12-08,7015.8,7094.2,7014.75,7089.25,0,0
197,2016-12-09,7111.75,7112.25,7085.2,7101.15,0,0
198,2016-12-12,7083.1,7083.1,7009.25,7023.2,0,0
199,2016-12-13,7040.5,7050.2,7007.65,7045.35,0,0
200,2016-12-14,7053.9,7053.9,6999.2,7004.65,0,0
201,2016-12-15,6957.45,7047.35,6953.1,6989.25,0,0
202,2016-12-16,7009.4,7009.55,6965.6,6976.5,0,0
203,2016-12-19,6973.05,6973.5,6936.55,6943.35,0,0
204,2016-12-20,6948.9,6960.1,6892.8,6908.1,0,0
205,2016-12-21,6929.75,6933.85,6889.7,6896.0,0,0
206,2016-12-22,6883.4,6883.9,6806.1,6816.35,0,0
207,2016-12-23,6814.05,6850.9,6779.2,6814.9,0,0
208,2016-12-26,6800.2,6801.8,6720.25,6724.45,0,0
209,2016-12-27,6730.9,6840.85,6711.65,6832.0,0,0
210,2016-12-28,6849.45,6902.0,6839.9,6847.4,0,0
211,2016-12-29,6846.8,6920.9,6839.8,6915.45,0,0
212,2016-12-30,6931.85,6993.4,6928.85,6982.8,0,0
213,2017-01-02,7007.4,7014.15,6955.45,7002.5,0,0
214,2017-01-03,7019.0,7048.0,6989.0,7028.75,0,0
215,2017-01-04,7042.25,7058.6,7024.2,7030.75,0,0
216,2017-01-05,7063.15,7112.6,7061.8,7106.9,0,0
217,2017-01-06,7119.05,7140.25,7073.5,7083.1,0,0
218,2017-01-09,7099.55,7101.75,7076.85,7085.15,0,0
219,2017-01-10,7108.35,7136.05,7106.45,7132.2,0,0
220,2017-01-11,7163.9,7220.35,7160.35,7214.15,0,0
221,2017-01-12,7225.35,7244.2,7209.1,7231.85,0,0
222,2017-01-13,7268.95,7271.0,7202.95,7228.3,0,0
223,2017-01-16,7224.0,7255.65,7209.3,7247.95,0,0
224,2017-01-17,7255.7,7276.05,7227.0,7243.65,0,0
225,2017-01-18,7252.25,7299.2,7249.8,7269.0,0,0
226,2017-01-19,7271.95,7295.4,7260.35,7287.75,0,0
227,2017-01-20,7267.1,7281.85,7196.65,7202.75,0,0
228,2017-01-23,7191.4,7251.0,7189.8,7242.55,0,0
229,2017-01-24,7259.8,7319.7,7254.6,7315.25,0,0
230,2017-01-25,7338.9,7424.9,7334.8,7417.7,0,0
231,2017-01-27,7426.85,7483.9,7424.4,7455.15,0,0
232,2017-01-30,7451.7,7473.0,7432.1,7452.15,0,0
233,2017-01-31,7453.8,7455.2,7372.55,7379.3,0,0
234,2017-02-01,7390.55,7520.7,7366.9,7516.05,0,0
235,2017-02-02,7525.45,7564.45,7501.55,7547.1,0,0
236,2017-02-03,7555.7,7578.05,7544.0,7569.9,0,0
237,2017-02-06,7610.8,7638.35,7600.25,7628.1,0,0
238,2017-02-07,7637.55,7638.8,7576.05,7603.2,0,0
239,2017-02-08,7615.15,7630.6,7562.35,7614.75,0,0
240,2017-02-09,7636.3,7660.3,7577.55,7623.6,0,0
241,2017-02-10,7651.9,7656.8,7613.75,7631.25,0,0
242,2017-02-13,7655.3,7660.05,7583.1,7626.95,0,0
243,2017-02-14,7640.6,7640.65,7593.15,7605.05,0,0
244,2017-02-15,7597.4,7613.6,7519.85,7531.6,0,0
245,2017-02-16,7543.3,7602.45,7522.45,7599.45,0,0
246,2017-02-17,7672.8,7681.1,7617.2,7638.0,0,0
247,2017-02-20,7640.1,7694.7,7632.15,7691.85,0,0
248,2017-02-21,7704.4,7735.35,7690.25,7725.25,0,0
249,2017-02-22,7745.1,7756.45,7706.3,7721.6,0,0
250,2017-02-23,7741.6,7762.6,7720.75,7729.65,0,0
251,2017-02-27,7733.3,7746.15,7700.4,7706.5,0,0
252,2017-02-28,7713.4,7729.3,7695.25,7709.1,0,0
253,2017-03-01,7733.3,7769.95,7729.35,7754.7,0,0
254,2017-03-02,7787.95,7793.9,7676.0,7691.65,0,0
255,2017-03-03,7679.1,7703.7,7659.25,7696.2,0,0
256,2017-03-06,7716.15,7749.6,7715.45,7745.4,0,0
257,2017-03-07,7758.75,7758.8,7723.25,7735.3,0,0
258,2017-03-08,7740.95,7745.55,7678.7,7710.95,0,0
259,2017-03-09,7704.05,7731.9,7692.75,7710.0,0,0
260,2017-03-10,7732.5,7751.3,7690.95,7710.9,0,0
261,2017-03-14,7844.3,7864.6,7807.5,7835.65,0,0
262,2017-03-15,7842.15,7869.55,7836.1,7854.75,0,0
263,2017-03-16,7893.5,7931.65,7892.65,7928.55,0,0
264,2017-03-17,7967.7,7974.95,7913.4,7933.1,0,0
265,2017-03-20,7944.9,7945.05,7906.0,7918.6,0,0
266,2017-03-21,7927.5,7933.2,7874.5,7909.2,0,0
267,2017-03-22,7849.65,7861.15,7817.65,7830.1,0,0
268,2017-03-23,7852.05,7895.7,7852.05,7885.7,0,0
269,2017-03-24,7900.5,7926.85,7894.75,7905.3,0,0
270,2017-03-27,7899.75,7900.6,7847.75,7865.3,0,0
271,2017-03-28,7895.3,7919.85,7894.0,7912.1,0,0
272,2017-03-29,7935.65,7950.95,7916.8,7945.3,0,0
273,2017-03-30,7950.0,7983.85,7946.75,7976.9,0,0
274,2017-03-31,7975.05,8005.75,7971.0,7995.05,0,0
275,2017-04-03,8028.55,8057.4,8014.4,8053.15,0,0
276,2017-04-05,8077.85,8100.7,8045.75,8095.1,0,0
277,2017-04-06,8081.5,8096.25,8056.35,8092.1,0,0
278,2017-04-07,8064.05,8100.5,8035.0,8045.35,0,0
279,2017-04-10,8070.45,8077.95,8038.3,8052.1,0,0
280,2017-04-11,8056.55,8108.45,8050.1,8107.1,0,0
281,2017-04-12,8115.2,8122.55,8028.7,8078.85,0,0
282,2017-04-13,8080.7,8080.7,8040.35,8044.9,0,0
283,2017-04-17,8044.0,8058.0,8017.2,8042.6,0,0
284,2017-04-18,8065.1,8117.2,7995.35,8003.15,0,0
285,2017-04-19,8008.4,8031.25,7983.2,8021.0,0,0
286,2017-04-20,8036.25,8069.35,8032.55,8063.1,0,0
287,2017-04-21,8099.95,8106.5,8030.45,8057.7,0,0
288,2017-04-24,8075.2,8142.45,8072.8,8137.35,0,0
289,2017-04-25,8183.6,8218.9,8167.7,8216.7,0,0
290,2017-04-26,8244.7,8260.35,8178.95,8230.85,0,0
291,2017-04-27,8241.95,8245.25,8210.65,8222.2,0,0
292,2017-04-28,8226.4,8227.8,8195.55,8214.3,0,0
293,2017-05-02,8244.7,8260.05,8186.0,8231.35,0,0
294,2017-05-03,8259.55,8260.8,8215.4,8227.7,0,0
295,2017-05-04,8263.85,8269.1,8235.8,8265.8,0,0
296,2017-05-05,8277.7,8279.0,8174.25,8193.25,0,0
297,2017-05-08,8216.95,8241.25,8206.6,8226.1,0,0
298,2017-05-09,8246.3,8256.0,8222.65,8242.7,0,0
299,2017-05-10,8266.65,8325.6,8265.05,8320.2,0,0
300,2017-05-11,8354.65,8358.5,8323.7,8331.0,0,0
301,2017-05-12,8343.15,8343.9,8271.95,8299.2,0,0
302,2017-05-15,8329.75,8353.7,8322.5,8351.3,0,0
303,2017-05-16,8367.25,8401.4,8359.1,8398.95,0,0
304,2017-05-17,8402.0,8404.1,8371.75,8396.0,0,0
305,2017-05-18,8334.3,8361.45,8269.25,8279.15,0,0
306,2017-05-19,8318.2,8352.45,8218.55,8258.2,0,0
307,2017-05-22,8304.9,8322.5,8228.8,8235.05,0,0
308,2017-05-23,8242.8,8243.35,8119.9,8159.15,0,0
309,2017-05-24,8178.35,8192.25,8087.0,8106.6,0,0
310,2017-05-25,8130.7,8240.95,8119.15,8233.9,0,0
311,2017-05-26,8238.95,8335.8,8231.35,8331.85,0,0
312,2017-05-29,8315.7,8353.7,8266.1,8299.5,0,0
313,2017-05-30,8286.0,8334.35,8262.4,8328.95,0,0
314,2017-05-31,8344.25,8369.1,8330.2,8350.95,0,0
315,2017-06-01,8343.85,8374.65,8338.05,8367.15,0,0
316,2017-06-02,8403.95,8416.85,8385.1,8406.55,0,0
317,2017-06-05,8418.65,8448.3,8404.5,8435.75,0,0
318,2017-06-06,8457.45,8460.5,8383.75,8397.2,0,0
319,2017-06-07,8420.1,8442.0,8400.2,8431.5,0,0
320,2017-06-08,8451.75,8456.85,8415.55,8429.15,0,0
321,2017-06-09,8427.15,8459.2,8398.5,8452.75,0,0
322,2017-06-12,8439.0,8439.15,8392.25,8408.7,0,0
323,2017-06-13,8415.75,8448.5,8396.7,8408.0,0,0
324,2017-06-14,8421.05,8424.95,8381.1,8420.8,0,0
325,2017-06-15,8420.85,8427.7,8383.55,8400.2,0,0
326,2017-06-16,8416.55,8440.95,8392.2,8411.45,0,0
327,2017-06-19,8446.95,8467.45,8428.7,8453.1,0,0
328,2017-06-20,8467.3,8475.9,8444.75,8454.0,0,0
329,2017-06-21,8451.55,8454.95,8424.05,8443.6,0,0
330,2017-06-22,8455.9,8496.0,8412.1,8423.85,0,0
331,2017-06-23,8435.6,8438.35,8332.7,8355.1,0,0
332,2017-06-27,8372.35,8382.15,8249.5,8285.5,0,0
333,2017-06-28,8286.7,8303.1,8249.1,8279.7,0,0
334,2017-06-29,8308.4,8352.95,8292.75,8301.1,0,0
335,2017-06-30,8280.1,8343.8,8250.3,8331.6,0,0
336,2017-07-03,8380.0,8423.45,8348.4,8416.4,0,0
337,2017-07-04,8442.9,8450.8,8394.8,8410.7,0,0
338,2017-07-05,8419.4,8456.4,8412.4,8451.5,0,0
339,2017-07-06,8470.25,8506.15,8463.55,8481.75,0,0
340,2017-07-07,8480.15,8494.35,8457.25,8479.45,0,0
341,2017-07-10,8521.15,8563.85,8465.5,8556.95,0,0
342,2017-07-11,8580.0,8596.95,8539.6,8544.9,0,0
343,2017-07-12,8564.3,8591.65,8552.25,8585.5,0,0
344,2017-07-13,8620.55,8649.65,8619.2,8646.3,0,0
345,2017-07-14,8664.3,8664.3,8599.5,8640.7,0,0
346,2017-07-17,8659.7,8668.0,8637.45,8659.5,0,0
347,2017-07-18,8605.4,8642.35,8579.95,8589.8,0,0
348,2017-07-19,8617.95,8665.6,8616.15,8662.15,0,0
349,2017-07-20,8678.05,8680.35,8634.3,8641.6,0,0
350,2017-07-21,8663.85,8678.15,8602.6,8669.75,0,0
351,2017-07-24,8687.9,8719.45,8676.2,8702.85,0,0
352,2017-07-25,8735.2,8735.85,8693.3,8710.6,0,0
353,2017-07-26,8727.35,8753.4,8717.35,8748.75,0,0
354,2017-07-27,8783.3,8817.35,8724.7,8737.1,0,0
355,2017-07-28,8715.75,8755.95,8691.35,8747.45,0,0
356,2017-07-31,8767.05,8799.3,8752.25,8793.3,0,0
357,2017-08-01,8815.25,8820.75,8786.05,8812.6,0,0
358,2017-08-02,8831.5,8832.8,8765.95,8786.85,0,0
359,2017-08-03,8788.35,8788.35,8715.05,8729.3,0,0
360,2017-08-04,8722.7,8784.95,8705.05,8776.2,0,0
361,2017-08-07,8789.85,8822.4,8784.15,8806.45,0,0
362,2017-08-08,8820.85,8831.05,8695.5,8726.85,0,0
363,2017-08-09,8709.1,8711.9,8620.7,8637.15,0,0
364,2017-08-10,8603.7,8606.9,8443.1,8497.75,0,0
365,2017-08-11,8395.4,8487.75,8371.2,8427.7,0,0
366,2017-08-14,8479.45,8558.7,8477.5,8541.5,0,0
367,2017-08-16,8575.0,8640.5,8526.95,8635.7,0,0
368,2017-08-17,8674.15,8685.25,8627.4,8643.3,0,0
369,2017-08-18,8607.05,8607.05,8541.5,8594.25,0,0
370,2017-08-21,8618.5,8635.4,8497.25,8509.4,0,0
371,2017-08-22,8558.95,8575.95,8487.1,8499.3,0,0
372,2017-08-23,8536.65,8589.4,8523.05,8585.0,0,0
373,2017-08-24,8610.2,8622.1,8586.55,8605.75,0,0
374,2017-08-28,8646.3,8677.35,8632.75,8669.6,0,0
375,2017-08-29,8648.7,8648.9,8561.75,8571.8,0,0
376,2017-08-30,8628.45,8678.7,8625.8,8663.15,0,0
377,2017-08-31,8683.4,8700.5,8647.75,8694.95,0,0
378,2017-09-01,8717.05,8763.3,8700.45,8755.25,0,0
379,2017-09-04,8763.75,8765.8,8639.9,8700.35,0,0
380,2017-09-05,8723.0,8754.9,8698.4,8747.2,0,0
381,2017-09-06,8703.3,8745.7,8686.95,8732.4,0,0
382,2017-09-07,8766.2,8785.9,8747.9,8757.15,0,0
383,2017-09-08,8785.7,8792.05,8729.95,8749.95,0,0
384,2017-09-11,8789.3,8830.4,8782.55,8810.95,0,0
385,2017-09-12,8854.85,8894.2,8833.75,8890.65,0,0
386,2017-09-13,8900.75,8928.1,8853.1,8866.85,0,0
387,2017-09-14,8894.75,8918.7,8865.9,8884.95,0,0
388,2017-09-15,8864.0,8906.8,8839.25,8887.6,0,0
389,2017-09-18,8932.9,8963.8,8931.8,8946.9,0,0
390,2017-09-19,8967.8,8970.1,8930.1,8951.75,0,0
391,2017-09-20,8970.35,8976.75,8932.7,8938.4,0,0
392,2017-09-21,8942.0,8957.55,8845.9,8911.2,0,0
393,2017-09-22,8886.7,8887.05,8726.25,8738.0,0,0
394,2017-09-25,8737.85,8738.05,8574.8,8638.3,0,0
395,2017-09-26,8641.1,8677.5,8592.9,8654.6,0,0
396,2017-09-27,8700.35,8700.35,8502.4,8520.95,0,0
397,2017-09-28,8529.15,8571.95,8476.3,8557.1,0,0
398,2017-09-29,8597.8,8653.5,8586.5,8600.0,0,0
399,2017-10-03,8689.75,8691.9,8640.8,8662.4,0,0
400,2017-10-04,8687.8,8725.85,8658.3,8706.85,0,0
401,2017-10-05,8721.75,8746.15,8699.75,8706.45,0,0
402,2017-10-06,8729.95,8793.4,8729.0,8787.4,0,0
403,2017-10-09,8799.8,8824.75,8774.65,8798.3,0,0
404,2017-10-10,8823.45,8848.6,8816.55,8836.4,0,0
405,2017-10-11,8865.75,8886.8,8760.65,8792.4,0,0
406,2017-10-12,8818.6,8895.7,8784.65,8890.05,0,0
407,2017-10-13,8916.65,8954.65,8913.95,8937.2,0,0
408,2017-10-16,8974.25,9000.1,8937.65,8985.25,0,0
409,2017-10-17,8988.75,9011.1,8972.8,9002.35,0,0
410,2017-10-18,8991.65,9005.9,8957.05,8984.65,0,0
411,2017-10-19,8992.95,8994.8,8915.1,8937.65,0,0
412,2017-10-23,8961.95,8998.2,8922.75,8972.9,0,0
413,2017-10-24,9002.7,9017.9,8973.7,8993.8,0,0
414,2017-10-25,9089.5,9103.0,9017.8,9065.15,0,0
415,2017-10-26,9067.2,9115.15,9047.4,9106.75,0,0
416,2017-10-27,9128.85,9136.45,9094.5,9104.45,0,0
417,2017-10-30,9137.55,9177.2,9132.15,9165.1,0,0
418,2017-10-31,9173.95,9175.5,9130.95,9153.6,0,0
419,2017-11-01,9203.95,9249.15,9201.05,9234.85,0,0
420,2017-11-02,9243.3,9264.1,9217.6,9237.75,0,0
421,2017-11-03,9272.1,9272.15,9219.7,9260.65,0,0
