index,Date,Open,High,Low,Close,volume,oi
45,2016-05-02,16614.0,16674.15,16519.55,16543.0,0,0
46,2016-05-03,16570.75,16719.4,16358.4,16388.7,0,0
47,2016-05-04,16320.1,16465.6,16250.5,16274.25,0,0
48,2016-05-05,16292.4,16398.25,16193.7,16281.0,0,0
49,2016-05-06,16264.45,16346.25,16186.25,16296.6,0,0
50,2016-05-09,16357.0,16712.9,16357.0,16686.1,0,0
51,2016-05-10,16710.05,16812.2,16613.9,16784.95,0,0
52,2016-05-11,16544.25,16861.95,16518.75,16754.45,0,0
53,2016-05-12,16881.25,16962.0,16779.5,16923.7,0,0
54,2016-05-13,16891.7,16891.7,16594.55,16716.9,0,0
55,2016-05-16,16744.15,16780.05,16431.65,16737.55,0,0
56,2016-05-17,16818.4,16903.35,16738.7,16762.75,0,0
57,2016-05-18,16671.7,16759.05,16556.6,16728.95,0,0
58,2016-05-19,16725.45,16726.15,16535.75,16565.25,0,0
59,2016-05-20,16600.8,16623.2,16455.4,16481.45,0,0
60,2016-05-23,16560.15,16604.15,16368.0,16407.55,0,0
61,2016-05-24,16422.35,16501.05,16368.6,16456.65,0,0
62,2016-05-25,16600.65,17025.85,16599.05,16997.45,0,0
63,2016-05-26,17037.6,17424.05,16971.35,17359.3,0,0
64,2016-05-27,17348.35,17543.3,17327.65,17511.8,0,0
65,2016-05-30,17580.85,17666.05,17484.8,17520.65,0,0
66,2016-05-31,17615.1,17648.25,17462.2,17620.9,0,0
67,2016-06-01,17670.85,17670.85,17392.85,17423.45,0,0
68,2016-06-02,17405.15,17596.4,17350.45,17567.8,0,0
69,2016-06-03,17657.2,17762.05,17649.05,17680.8,0,0
70,2016-06-06,17710.45,17754.15,17636.9,17671.4,0,0
71,2016-06-07,17796.55,18000.95,17713.35,17948.15,0,0
72,2016-06-08,17976.25,17995.8,17855.2,17946.8,0,0
73,2016-06-09,17955.8,17986.15,17801.55,17887.7,0,0
74,2016-06-10,17830.2,18051.5,17815.25,17828.6,0,0
75,2016-06-13,17620.55,17666.55,17527.55,17593.95,0,0
76,2016-06-14,17698.95,17719.85,17575.95,17672.4,0,0
77,2016-06-15,17746.05,17943.65,17659.6,17917.9,0,0
78,2016-06-16,17827.6,17827.6,17545.8,17671.3,0,0
79,2016-06-17,17772.3,17843.15,17590.75,17696.05,0,0
80,2016-06-20,17425.8,17779.0,17425.8,17718.6,0,0
81,2016-06-21,17761.65,17763.3,17585.65,17619.1,0,0
82,2016-06-22,17610.1,17755.25,17518.15,17626.05,0,0
83,2016-06-23,17630.8,17907.5,17611.0,17892.45,0,0
84,2016-06-24,17213.85,17459.2,16946.35,17426.05,0,0
85,2016-06-27,17346.3,17611.2,17346.3,17514.95,0,0
86,2016-06-28,17497.0,17626.7,17481.5,17561.55,0,0
87,2016-06-29,17643.65,17728.95,17580.5,17689.9,0,0
88,2016-06-30,17825.3,17975.05,17795.9,17935.4,0,0
89,2016-07-01,18019.7,18074.95,17955.3,17985.65,0,0
90,2016-07-04,18091.75,18146.35,18054.8,18097.65,0,0
91,2016-07-05,18122.4,18124.1,17989.6,18004.25,0,0
92,2016-07-07,18036.3,18146.55,17997.1,18084.9,0,0
93,2016-07-08,18078.05,18079.2,17910.9,18016.25,0,0
94,2016-07-11,18268.15,18409.45,18243.3,18390.95,0,0
95,2016-07-12,18527.85,18684.45,18464.15,18667.6,0,0
96,2016-07-13,18704.9,18711.6,18546.25,18618.95,0,0
97,2016-07-14,18633.5,18880.9,18580.2,18863.75,0,0
98,2016-07-15,18887.9,19016.1,18772.45,18953.65,0,0
99,2016-07-18,18998.3,19158.0,18885.0,18923.4,0,0
100,2016-07-19,18970.15,19030.05,18833.6,18905.15,0,0
101,2016-07-20,18896.8,19016.25,18886.3,18968.2,0,0
102,2016-07-21,18967.4,19000.3,18644.55,18674.3,0,0
103,2016-07-22,18697.8,18735.4,18551.3,18690.4,0,0
104,2016-07-25,18594.95,19035.35,18572.1,18989.6,0,0
105,2016-07-26,18979.1,19044.45,18814.25,18860.85,0,0
106,2016-07-27,18908.45,19125.0,18882.4,19021.95,0,0
107,2016-07-28,19050.4,19126.75,18998.8,19076.55,0,0
108,2016-07-29,19047.05,19070.15,18912.6,18953.15,0,0
109,2016-08-01,18896.5,19078.5,18634.4,18740.6,0,0
110,2016-08-02,18783.6,18866.55,18671.85,18708.25,0,0
111,2016-08-03,18680.95,18775.4,18542.6,18602.0,0,0
112,2016-08-04,18724.9,18724.9,18443.65,18571.7,0,0
113,2016-08-05,18725.2,18943.15,18708.25,18925.95,0,0
114,2016-08-08,18986.75,19028.7,18896.0,18939.45,0,0
115,2016-08-09,18968.65,19008.15,18838.6,18933.3,0,0
116,2016-08-10,18966.85,18985.25,18611.25,18647.8,0,0
117,2016-08-11,18621.0,18699.2,18537.1,18640.4,0,0
118,2016-08-12,18698.3,18986.8,18695.5,18963.7,0,0
119,2016-08-16,19029.1,19062.2,18839.4,19002.15,0,0
120,2016-08-17,19044.55,19138.35,18966.35,19041.25,0,0
121,2016-08-18,19087.2,19367.45,19083.0,19352.8,0,0
122,2016-08-19,19419.0,19457.4,19327.2,19414.7,0,0
123,2016-08-22,19432.6,19493.2,19252.75,19330.25,0,0
124,2016-08-23,19311.9,19372.65,19246.9,19341.65,0,0
125,2016-08-24,19358.7,19392.2,19284.35,19355.6,0,0
126,2016-08-25,19383.7,19432.75,19282.8,19304.25,0,0
127,2016-08-26,19336.45,19358.0,19133.9,19195.75,0,0
128,2016-08-29,19174.45,19247.85,19096.7,19217.0,0,0
129,2016-08-30,19306.5,19546.35,19306.5,19531.55,0,0
130,2016-08-31,19595.9,19823.4,19595.9,19787.6,0,0
131,2016-09-01,19805.8,19928.2,19738.3,19788.85,0,0
132,2016-09-02,19830.35,19911.25,19787.6,19883.2,0,0
133,2016-09-06,19990.95,20459.45,19990.95,20426.2,0,0
134,2016-09-07,20505.8,20575.8,20376.75,20406.9,0,0
135,2016-09-08,20439.2,20477.4,20335.2,20417.25,0,0
136,2016-09-09,20274.75,20349.7,20139.15,20245.3,0,0
137,2016-09-12,19861.45,19861.45,19735.55,19790.6,0,0
138,2016-09-14,19757.05,19953.15,19732.15,19909.15,0,0
139,2016-09-15,19927.6,19955.4,19730.25,19837.55,0,0
140,2016-09-16,19935.85,20227.2,19783.6,19855.45,0,0
141,2016-09-19,19892.2,20014.4,19849.65,19906.85,0,0
142,2016-09-20,19957.35,19964.3,19797.5,19852.3,0,0
143,2016-09-21,19902.7,19937.85,19749.95,19828.45,0,0
144,2016-09-22,20153.1,20264.8,19996.9,20109.6,0,0
145,2016-09-23,20136.75,20137.55,19861.45,19901.8,0,0
146,2016-09-26,19792.2,19794.15,19568.35,19591.75,0,0
147,2016-09-27,19652.95,19696.45,19479.15,19518.7,0,0
148,2016-09-28,19542.0,19700.0,19509.65,19653.55,0,0
149,2016-09-29,19762.3,19793.2,19059.05,19183.65,0,0
150,2016-09-30,19116.0,19330.85,19085.2,19285.7,0,0
151,2016-10-03,19395.55,19611.25,19363.95,19589.05,0,0
152,2016-10-04,19641.75,19747.45,19527.35,19672.7,0,0
153,2016-10-05,19801.3,19816.5,19492.8,19536.85,0,0
154,2016-10-06,19518.55,19570.7,19325.8,19395.05,0,0
155,2016-10-07,19398.05,19456.0,19318.0,19400.1,0,0
156,2016-10-10,19489.5,19501.45,19351.35,19378.55,0,0
157,2016-10-13,19295.55,19295.55,18824.4,18954.25,0,0
158,2016-10-14,19016.7,19053.5,18926.15,19020.15,0,0
159,2016-10-17,19136.3,19241.75,19002.45,19070.4,0,0
160,2016-10-18,19174.7,19511.8,19162.85,19495.05,0,0
161,2016-10-19,19570.05,19576.3,19322.75,19412.1,0,0
162,2016-10-20,19493.9,19722.85,19479.25,19658.7,0,0
163,2016-10-21,19636.4,19744.0,19516.4,19710.9,0,0
164,2016-10-24,19763.85,19897.85,19751.65,19807.9,0,0
165,2016-10-25,19907.7,19922.7,19711.95,19834.9,0,0
166,2016-10-26,19581.7,19725.9,19434.5,19483.6,0,0
167,2016-10-27,19452.0,19544.2,19252.1,19514.6,0,0
168,2016-10-28,19507.85,19589.7,19362.0,19555.95,0,0
169,2016-10-30,19657.8,19666.8,19484.65,19523.55,0,0
170,2016-11-01,19578.6,19591.65,19417.3,19458.6,0,0
171,2016-11-02,19223.5,19296.55,19158.75,19227.9,0,0
172,2016-11-03,19201.95,19319.65,19119.3,19178.7,0,0
173,2016-11-04,19223.85,19223.9,18961.15,19058.1,0,0
174,2016-11-07,19317.85,19378.0,19233.0,19356.0,0,0
175,2016-11-08,19490.75,19549.45,19322.15,19500.8,0,0
176,2016-11-09,18270.9,19587.8,18143.7,19518.25,0,0
177,2016-11-10,19827.5,20283.15,19787.45,20200.25,0,0
178,2016-11-11,20033.85,20309.65,19704.35,19738.8,0,0
179,2016-11-15,19808.35,19861.75,19240.45,19289.75,0,0
180,2016-11-16,19591.25,19611.9,19088.4,19108.1,0,0
181,2016-11-17,19115.9,19328.75,19009.85,19087.85,0,0
182,2016-11-18,19180.3,19216.35,18897.1,18959.05,0,0
183,2016-11-21,19063.8,19075.95,18351.25,18446.4,0,0
184,2016-11-22,18626.7,18650.5,18322.7,18548.65,0,0
185,2016-11-23,18660.55,18669.05,18449.7,18540.9,0,0
186,2016-11-24,18476.0,18476.35,18215.8,18256.1,0,0
187,2016-11-25,18377.55,18546.35,18266.6,18507.3,0,0
188,2016-11-28,18237.2,18471.65,18187.4,18301.45,0,0
189,2016-11-29,18308.8,18427.4,18188.7,18223.75,0,0
190,2016-11-30,18306.1,18667.85,18262.5,18627.8,0,0
191,2016-12-01,18676.75,18713.1,18389.65,18428.45,0,0
192,2016-12-02,18329.4,18490.5,18163.8,18247.65,0,0
193,2016-12-05,18245.0,18434.25,18189.5,18408.9,0,0
194,2016-12-06,18459.7,18499.75,18365.95,18420.9,0,0
195,2016-12-07,18515.5,18588.75,17952.6,18234.15,0,0
196,2016-12-08,18342.6,18558.75,18336.95,18515.45,0,0
197,2016-12-09,18567.95,18739.65,18432.3,18695.8,0,0
198,2016-12-12,18616.05,18616.05,18364.05,18392.95,0,0
199,2016-12-13,18354.1,18492.85,18291.35,18466.05,0,0
200,2016-12-14,18480.35,18485.45,18322.9,18341.5,0,0
201,2016-12-15,18143.5,18532.0,18122.1,18401.15,0,0
202,2016-12-16,18417.9,18428.45,18268.3,18312.8,0,0
203,2016-12-19,18258.1,18316.8,18215.5,18257.05,0,0
204,2016-12-20,18264.1,18274.9,18009.8,18069.4,0,0
205,2016-12-21,18124.6,18167.15,18043.95,18084.5,0,0
206,2016-12-22,18027.0,18029.6,17839.75,17891.45,0,0
207,2016-12-23,17849.25,17962.3,17819.75,17884.0,0,0
208,2016-12-26,17825.5,17860.85,17606.9,17655.55,0,0
209,2016-12-27,17677.7,17907.35,17616.1,17879.55,0,0
210,2016-12-28,17929.2,18059.65,17829.15,17876.7,0,0
211,2016-12-29,17861.45,18053.3,17829.4,18033.15,0,0
212,2016-12-30,18026.35,18245.75,18016.8,18177.2,0,0
213,2017-01-02,18242.3,18249.0,17844.9,17969.6,0,0
214,2017-01-03,18002.75,18115.05,17830.95,18035.6,0,0
215,2017-01-04,18037.45,18092.85,17868.9,17891.0,0,0
216,2017-01-05,18000.75,18164.05,17977.8,18115.95,0,0
217,2017-01-06,18168.45,18325.5,18157.3,18264.0,0,0
218,2017-01-09,18314.25,18373.1,18256.15,18286.65,0,0
219,2017-01-10,18351.45,18441.15,18275.75,18409.6,0,0
220,2017-01-11,18535.35,18889.45,18515.25,18830.0,0,0
221,2017-01-12,18885.45,18966.3,18805.85,18873.95,0,0
222,2017-01-13,18949.7,18952.25,18781.25,18912.1,0,0
223,2017-01-16,18899.7,19134.5,18865.25,19096.45,0,0
224,2017-01-17,19128.15,19202.25,18981.85,19067.05,0,0
225,2017-01-18,19074.85,19276.5,19072.1,19164.5,0,0
226,2017-01-19,19165.35,19185.3,19046.1,19124.25,0,0
227,2017-01-20,18996.6,19071.65,18793.05,18820.8,0,0
228,2017-01-23,18762.0,18909.65,18722.85,18842.7,0,0
229,2017-01-24,18931.0,19054.3,18906.95,19023.5,0,0
230,2017-01-25,19120.05,19518.45,19114.15,19473.2,0,0
231,2017-01-27,19588.4,19794.95,19534.9,19708.3,0,0
232,2017-01-30,19718.8,19767.05,19561.1,19585.25,0,0
233,2017-01-31,19533.2,19624.1,19435.45,19515.15,0,0
234,2017-02-01,19522.4,20047.85,19470.95,20020.6,0,0
235,2017-02-02,20053.95,20146.9,19915.2,20070.3,0,0
236,2017-02-03,20061.9,20229.65,20009.95,20196.8,0,0
237,2017-02-06,20307.15,20462.45,20298.05,20371.6,0,0
238,2017-02-07,20367.3,20426.95,20281.5,20327.25,0,0
239,2017-02-08,20335.25,20362.8,20070.15,20245.4,0,0
240,2017-02-09,20312.65,20406.6,20000.35,20151.15,0,0
241,2017-02-10,20225.75,20310.0,20167.1,20213.9,0,0
242,2017-02-13,20273.65,20308.7,20116.9,20251.8,0,0
243,2017-02-14,20304.5,20314.05,20158.85,20258.1,0,0
244,2017-02-15,20282.1,20368.2,20115.85,20163.7,0,0
245,2017-02-16,20243.25,20295.55,20088.2,20243.7,0,0
246,2017-02-17,20918.45,21042.35,20449.65,20551.35,0,0
247,2017-02-20,20494.85,20702.6,20472.4,20677.1,0,0
248,2017-02-21,20695.9,20903.35,20619.25,20860.95,0,0
249,2017-02-22,20937.6,20958.25,20829.65,20868.45,0,0
250,2017-02-23,20887.65,21011.9,20828.4,20876.65,0,0
251,2017-02-27,20853.45,20853.45,20584.75,20613.05,0,0
252,2017-02-28,20632.85,20681.3,20560.6,20607.25,0,0
253,2017-03-01,20698.9,20833.75,20678.75,20783.75,0,0
254,2017-03-02,20885.0,20905.0,20516.9,20560.05,0,0
255,2017-03-03,20572.85,20580.45,20423.35,20495.6,0,0
256,2017-03-06,20548.95,20727.5,20532.2,20663.65,0,0
257,2017-03-07,20685.95,20701.25,20585.95,20627.5,0,0
258,2017-03-08,20630.15,20715.2,20534.25,20676.55,0,0
259,2017-03-09,20620.55,20780.25,20603.9,20721.35,0,0
260,2017-03-10,20825.9,20876.95,20648.8,20727.55,0,0
