Date,Open,High,Low,Close,Volume
2016-06-03,218.2,218.85,217.2,218.1,8693132
2016-06-06,218.4,218.9,216.5,217.0,8722850
2016-06-07,217.55,218.4,216.25,217.05,19063558
2016-06-08,217.75,217.75,215.75,216.85,12205490
2016-06-09,218.2,221.95,217.35,220.75,15733696
2016-06-10,221.4,223.75,220.05,222.0,16410842
2016-06-13,220.4,223.5,218.9,223.0,10273366
2016-06-14,222.95,223.95,220.3,221.9,10986836
2016-06-15,222.75,224.2,221.3,223.75,11193252
2016-06-16,222.95,223.55,219.75,221.9,9426248
2016-06-17,222.05,222.45,220.5,221.55,10595622
2016-06-20,220.95,225.6,220.0,225.05,10820642
2016-06-21,225.95,225.95,222.65,224.35,14013406
2016-06-22,223.9,224.05,222.1,222.85,12862450
2016-06-23,222.75,223.2,220.45,222.8,9894250
2016-06-24,219.3,219.3,212.1,216.25,25129162
2016-06-27,213.75,217.8,213.75,217.2,9216236
2016-06-28,217.35,218.5,217.05,217.65,7648828
2016-06-29,218.6,220.25,218.2,219.75,7567370
2016-06-30,220.9,222.15,219.75,220.3,12831848
2016-07-01,221.1,222.0,220.45,221.25,6648308
2016-07-04,221.7,225.85,221.7,224.25,7848500
2016-07-05,224.15,227.9,222.8,225.7,11425384
2016-07-07,225.55,227.35,224.15,224.5,12098452
2016-07-08,224.3,224.75,221.9,222.35,7181790
2016-07-11,225.25,226.1,224.0,225.55,8314266
2016-07-12,226.2,228.4,225.25,228.05,9823814
2016-07-13,228.45,231.1,228.25,229.25,15001298
2016-07-14,229.15,230.5,226.9,228.35,10820406
2016-07-15,229.3,232.05,228.05,230.05,14073672
2016-07-18,233.6,236.1,227.65,228.7,32291978
2016-07-19,228.6,232.5,226.2,231.3,16745300
2016-07-20,231.8,233.7,231.0,232.5,12336038
2016-07-21,232.75,232.95,228.4,228.75,6749794
2016-07-22,228.6,231.3,228.45,230.65,6939302
2016-07-25,230.45,232.65,228.95,232.45,8289090
2016-07-26,232.5,235.15,230.75,232.75,10577036
2016-07-27,232.5,233.2,229.3,230.25,11094372
2016-07-28,230.7,234.2,230.25,233.25,15700850
2016-07-29,232.75,232.9,230.0,230.65,9685122
2016-08-01,231.4,231.9,228.45,229.45,8024254
2016-08-02,229.1,231.8,228.7,230.15,7754596
2016-08-03,230.55,230.55,225.35,225.9,11940738
2016-08-04,227.05,227.25,223.5,225.7,10246350
2016-08-05,226.8,231.6,226.6,230.95,12178822
2016-08-08,231.8,235.0,231.55,233.9,13634514
2016-08-09,233.4,235.15,232.05,234.25,13367402
2016-08-10,234.4,235.15,227.75,228.1,13549638
2016-08-11,227.75,232.5,227.2,230.5,14251156
2016-08-12,231.1,237.0,231.1,235.4,16459788
2016-08-16,235.5,237.45,230.8,232.9,13444654
2016-08-17,232.75,233.8,228.9,230.3,15575868
2016-08-18,230.9,232.65,230.9,231.4,7794376
2016-08-19,231.4,232.25,228.9,230.65,8224956
2016-08-22,230.0,231.75,228.9,230.0,6722778
2016-08-23,230.0,230.7,228.4,229.65,7362644
2016-08-24,229.95,232.25,229.75,231.95,8769874
2016-08-25,232.1,233.9,229.3,230.15,15047010
2016-08-26,231.35,234.25,230.6,233.6,9695246
2016-08-29,233.45,240.85,233.2,240.3,16286578
2016-08-30,241.4,242.85,239.3,242.35,18275496
2016-08-31,242.0,244.1,237.95,240.9,23429824
2016-09-01,239.3,243.8,233.15,233.9,42866798
2016-09-02,234.35,234.7,227.8,230.3,28286782
2016-09-06,231.8,232.95,230.7,231.8,11576800
2016-09-07,232.25,233.45,230.25,231.25,13001978
2016-09-08,232.5,235.45,231.9,234.85,12276862
2016-09-09,235.25,238.6,234.1,237.4,15357940
2016-09-12,234.15,240.0,233.9,237.85,33879120
2016-09-14,238.2,240.7,236.55,237.45,18712118
2016-09-15,237.95,243.25,237.95,242.05,31551894
2016-09-16,242.5,248.6,240.7,244.45,39551274
2016-09-19,243.75,247.25,243.4,246.0,16774226
2016-09-20,246.4,246.55,243.0,244.15,11597758
2016-09-21,244.1,246.55,242.95,243.7,11006494
2016-09-22,246.1,249.05,245.25,247.5,18869594
2016-09-23,247.5,252.15,247.5,250.65,31265190
2016-09-26,250.75,256.75,250.05,251.65,38433750
2016-09-27,253.9,255.9,251.5,252.35,19486250
2016-09-28,251.8,251.8,246.9,247.9,24963348
2016-09-29,248.9,252.45,242.6,243.75,21382882
2016-09-30,242.75,248.75,242.35,246.3,11264462
2016-10-03,247.05,251.8,244.6,247.9,18229680
2016-10-04,248.45,251.9,248.2,249.15,13189194
2016-10-05,250.9,251.5,246.75,247.6,10852146
2016-10-06,248.2,255.95,248.2,252.45,21232772
2016-10-07,253.2,255.25,251.5,252.05,15368488
2016-10-10,253.2,255.0,248.6,249.15,11620282
2016-10-13,247.5,247.5,239.1,240.3,22064534
2016-10-14,241.6,245.9,241.25,244.95,15353682
2016-10-17,245.45,245.65,240.65,241.05,9883442
2016-10-18,242.25,246.1,241.4,245.7,11136986
2016-10-19,246.5,248.8,245.75,247.1,17171686
2016-10-20,248.6,249.55,246.4,247.2,10183892
2016-10-21,249.3,249.3,240.55,241.9,43860264
2016-10-24,243.2,244.1,241.05,241.65,10573636
2016-10-25,242.05,242.1,239.6,241.1,7703128
2016-10-26,240.0,240.75,239.15,239.55,11009042
2016-10-27,238.9,239.5,237.1,238.35,12916526
2016-10-28,238.6,240.45,237.2,239.75,8174834
2016-10-30,240.65,240.65,237.8,238.9,1593548
2016-11-01,238.9,240.0,238.05,238.9,10282848
2016-11-02,236.6,237.0,232.05,232.65,7080590
2016-11-03,232.7,235.15,231.95,232.75,7354032
2016-11-04,231.9,233.35,227.25,228.5,11602408
2016-11-07,230.45,231.0,227.05,227.5,9560852
2016-11-08,228.6,228.6,226.9,228.05,13509522
2016-11-09,215.9,229.3,211.4,228.35,21764922
2016-11-10,231.5,233.85,228.9,229.6,9820390
2016-11-11,226.75,231.25,226.15,227.65,14860524
2016-11-15,226.5,227.25,222.65,223.95,14571004
2016-11-16,226.1,226.55,222.9,224.25,16646194
2016-11-17,224.1,226.85,221.45,222.2,12701194
2016-11-18,223.9,225.65,223.2,224.45,18268484
2016-11-21,224.45,225.8,223.45,225.35,13308732
2016-11-22,226.75,229.05,225.75,227.6,17748104
2016-11-23,228.4,229.65,227.2,229.3,13183492
2016-11-24,228.5,228.5,223.25,224.4,19022850
2016-11-25,225.0,226.35,223.75,225.85,10515248
2016-11-28,225.7,227.4,223.65,224.25,8360708
2016-11-29,224.75,228.25,224.55,226.75,9942280
2016-11-30,227.25,227.25,224.25,225.0,27755218
2016-12-01,227.25,230.7,226.1,226.75,12700658
2016-12-02,226.35,228.4,225.4,226.1,12553398
2016-12-05,226.1,227.2,224.2,225.85,4010204
2016-12-06,226.4,228.75,226.05,228.45,6765154
2016-12-07,228.2,229.0,226.45,227.1,4959298
2016-12-08,228.45,232.2,228.25,231.8,8801012
2016-12-09,232.25,234.5,231.9,233.85,8286666
2016-12-12,231.95,236.75,231.95,233.45,9075880
2016-12-13,233.6,236.6,233.5,236.3,10425594
2016-12-14,236.3,241.95,235.95,240.8,24278448
2016-12-15,239.15,242.65,238.35,239.3,19443454
2016-12-16,239.1,241.4,239.1,240.3,15028362
2016-12-19,239.75,242.5,239.6,241.5,15096180
2016-12-20,239.7,241.1,239.35,240.4,11755564
2016-12-21,240.95,242.55,240.3,241.65,20485336
2016-12-22,240.45,241.55,238.85,239.4,29059430
2016-12-23,239.1,242.95,239.1,240.3,10324222
2016-12-26,239.6,242.25,237.45,238.05,15410116
2016-12-27,238.15,242.5,237.95,242.0,17543424
2016-12-28,242.7,243.05,238.0,238.6,9692878
2016-12-29,238.6,242.9,238.5,242.15,8822906
2016-12-30,242.0,246.6,241.65,246.0,15802570
2017-01-02,246.4,247.75,243.75,246.65,7138816
2017-01-03,247.7,249.3,245.7,247.6,6471304
2017-01-04,248.35,248.4,241.9,242.5,10452406
2017-01-05,243.4,245.4,242.9,244.85,8784526
2017-01-06,244.15,246.6,243.9,244.3,7891078
2017-01-09,244.75,246.8,243.4,244.95,5259130
2017-01-10,245.45,248.75,245.45,247.7,11415360
2017-01-11,248.9,249.05,246.4,246.8,11542128
2017-01-12,247.05,247.8,245.4,246.2,4397202
2017-01-13,246.5,249.45,246.5,247.8,7276144
2017-01-16,247.75,248.6,244.05,244.6,12082422
2017-01-17,242.05,242.75,236.0,236.65,39460476
2017-01-18,236.95,238.2,233.8,234.7,15959112
2017-01-19,235.3,237.55,234.3,234.95,15372404
2017-01-20,235.0,235.75,232.7,233.15,8835560
2017-01-23,232.2,234.3,230.15,230.85,13787546
2017-01-24,231.1,233.8,231.1,233.45,9473600
2017-01-25,234.55,234.7,230.95,231.2,23994212
2017-01-27,231.9,233.85,231.6,233.0,21987852
2017-01-30,232.95,237.8,232.9,237.45,15768526
2017-01-31,237.9,239.5,236.4,237.55,15212406
2017-02-01,237.75,238.85,235.3,238.55,11377512
2017-02-02,238.6,238.8,235.95,237.15,9151596
2017-02-03,237.75,238.75,234.15,234.95,13295704
2017-02-06,235.7,237.5,234.55,236.75,10049520
2017-02-07,236.8,236.9,233.45,234.3,9962678
2017-02-08,234.3,235.95,232.25,233.0,16324414
2017-02-09,233.6,235.0,233.35,234.7,9918550
2017-02-10,235.25,235.35,233.05,234.15,12590736
2017-02-13,234.75,235.0,232.25,234.05,8615148
2017-02-14,235.25,239.3,234.05,238.6,18349822
2017-02-15,239.3,240.35,237.55,238.9,15324518
2017-02-16,239.25,243.05,239.25,242.65,19768526
2017-02-17,242.35,245.05,240.55,244.45,14932966
2017-02-20,243.3,245.2,242.35,244.4,11717758
2017-02-21,244.4,247.95,243.9,247.35,14268276
2017-02-22,248.4,275.4,248.2,274.4,128057274
2017-02-23,275.85,277.75,268.0,268.8,62608630
2017-02-27,270.6,285.65,270.5,281.6,83903208
2017-02-28,280.0,283.6,279.2,281.4,36319936
2017-03-01,281.85,282.85,279.55,280.6,24526274
2017-03-02,281.35,285.15,278.9,281.1,18167746
2017-03-03,282.15,292.65,282.15,286.0,84791744
2017-03-06,288.4,298.15,287.55,296.65,67109478
2017-03-07,299.7,301.6,294.6,296.6,42314140
2017-03-08,297.2,297.2,292.3,293.45,43586854
2017-03-09,293.15,295.0,291.25,292.45,31273748
2017-03-10,293.25,294.55,286.65,291.25,24928500
2017-03-14,299.7,299.75,292.1,293.1,27925128
2017-03-15,293.4,299.15,293.25,296.6,24246896
2017-03-16,297.75,297.85,294.0,294.9,16015842
2017-03-17,297.25,300.0,295.0,295.65,22858334
2017-03-20,296.85,296.9,290.5,291.1,12943542
2017-03-21,291.4,291.8,286.2,287.2,22726470
2017-03-22,284.55,287.7,283.3,286.3,20408688
2017-03-23,287.1,290.35,285.9,289.4,11875996
2017-03-24,289.6,293.6,288.25,292.45,16376408
2017-03-27,288.9,290.65,283.45,284.35,32639736
2017-03-28,285.9,287.25,282.3,283.15,21832510
2017-03-29,284.5,286.4,280.3,285.6,19033462
2017-03-30,285.25,289.7,284.75,288.75,28022980
2017-03-31,287.75,304.05,287.75,300.2,45652284
2017-04-03,305.0,313.75,303.9,312.4,45145438
2017-04-05,317.1,322.3,313.65,321.6,40556384
2017-04-06,320.2,329.3,318.65,326.9,50912730
2017-04-07,323.0,325.9,318.75,319.65,32059064
2017-04-10,320.45,323.85,313.0,313.95,30945820
2017-04-11,315.4,318.25,311.4,311.9,32435598
2017-04-12,314.25,315.1,307.1,307.75,27606546
2017-04-13,307.75,312.1,306.25,310.15,12787228
2017-04-17,310.25,317.15,310.25,316.35,11905758
2017-04-18,318.15,320.45,310.65,311.4,16108766
2017-04-19,311.1,314.25,308.5,311.1,11639284
2017-04-20,313.4,315.15,310.0,311.25,8441892
2017-04-21,313.75,322.95,313.3,318.75,30405218
2017-04-24,320.25,326.1,318.25,322.15,25659616
2017-04-25,331.85,333.6,324.1,325.65,36976298
2017-04-26,326.1,327.3,318.75,321.9,16859810
2017-04-27,322.05,323.7,318.65,320.35,12644082
2017-04-28,320.4,322.8,316.1,317.1,11916978
2017-05-02,318.6,318.6,310.5,311.5,18698610
2017-05-03,312.9,313.8,310.25,311.4,9554816
2017-05-04,312.5,313.55,307.75,308.6,14448768
2017-05-05,309.45,310.75,301.1,301.9,15688390
2017-05-08,302.25,304.4,299.6,300.35,16159374
2017-05-09,300.9,303.1,300.05,302.35,21227848
2017-05-10,303.35,309.9,302.4,308.9,23038100
2017-05-11,310.0,311.3,307.2,309.0,13863326
2017-05-12,309.1,310.0,305.5,306.9,7566808
2017-05-15,308.25,308.25,303.1,305.5,6776938
2017-05-16,305.9,312.9,304.75,308.25,12728966
2017-05-17,307.5,310.45,306.3,307.5,9901338
2017-05-18,304.6,306.85,300.9,301.65,9846830
2017-05-19,302.95,303.6,297.75,299.7,12887086
2017-05-22,301.5,303.1,298.9,300.95,8852180
2017-05-23,301.3,302.2,295.9,296.75,9276182
2017-05-24,297.15,298.6,294.35,294.9,14409138
2017-05-25,295.45,298.25,294.65,296.0,26071474
2017-05-26,296.35,305.55,295.45,303.9,21554012
2017-05-29,303.9,310.35,303.55,308.35,24161148
2017-05-30,308.15,310.15,306.5,308.95,9713998
2017-05-31,310.65,310.9,303.6,304.7,16518036
2017-06-01,302.9,304.55,300.65,301.9,9589044
2017-06-02,303.4,304.25,299.35,301.1,11561286
2017-06-05,301.4,304.75,299.05,302.1,10897506
2017-06-06,303.15,303.15,297.95,298.35,9646366
2017-06-07,298.0,305.0,297.5,304.35,11263798
2017-06-08,304.55,305.65,301.85,302.65,7948692
2017-06-09,305.7,307.5,302.5,303.6,13916328
2017-06-12,301.5,302.2,299.35,299.85,8481058
2017-06-13,300.15,301.6,297.95,298.75,6060080
2017-06-14,299.1,309.1,299.1,308.5,53244518
2017-06-15,309.1,317.05,308.9,314.5,28453938
2017-06-16,315.7,317.2,311.2,315.65,32899490
2017-06-19,315.95,321.75,315.95,320.3,15324812
2017-06-20,320.2,323.2,319.85,320.95,10200956
2017-06-21,319.95,324.55,319.15,323.15,20107750
2017-06-22,324.85,328.5,324.5,325.6,22246144
2017-06-23,326.4,327.7,325.15,326.3,31322860
2017-06-27,325.45,327.95,323.9,326.6,32779464
2017-06-28,327.25,327.25,317.15,317.85,15657568
2017-06-29,318.15,320.45,315.9,316.55,12972616
2017-06-30,316.4,316.45,312.5,313.6,7859328
2017-07-03,315.5,317.0,311.6,313.9,9248298
2017-07-04,315.9,324.35,315.65,323.15,18925280
2017-07-05,324.85,328.95,323.6,327.85,27365896
2017-07-06,329.25,329.55,326.85,327.85,13668674
2017-07-07,327.95,340.4,327.3,338.9,36051994
2017-07-10,347.7,352.3,338.4,339.25,3587906
2017-07-11,341.1,341.9,337.95,339.65,21116608
2017-07-12,340.75,346.6,340.35,343.4,17203106
2017-07-13,342.9,346.6,342.3,345.9,23142940
2017-07-14,345.45,349.1,344.45,348.6,20649248
2017-07-17,349.35,354.45,349.35,352.65,18857560
2017-07-18,351.55,352.65,343.4,345.4,19753412
2017-07-19,343.75,349.55,343.75,348.4,11858180
2017-07-20,349.95,352.3,346.3,347.5,13704618
2017-07-21,352.3,361.75,351.1,360.2,97702492
2017-07-24,363.6,369.3,360.2,367.1,43679808
2017-07-25,369.25,369.3,363.1,364.1,20178748
2017-07-26,364.6,370.4,363.9,368.8,22080912
2017-07-27,370.0,370.8,360.95,362.45,18515512
2017-07-28,361.65,365.0,358.6,362.35,14414502
2017-07-31,364.1,367.9,362.7,367.1,16662950
2017-08-01,368.8,368.8,361.7,364.45,12382912
2017-08-02,365.9,371.75,365.5,370.3,20906094
2017-08-03,369.7,378.4,367.5,375.0,19821014
2017-08-04,377.95,377.95,367.1,368.7,18686998
2017-08-07,370.85,370.85,366.5,367.35,9592080
2017-08-08,367.7,368.4,360.65,364.25,11024500
2017-08-09,363.95,368.15,360.2,363.4,10496830
2017-08-10,362.05,365.15,358.6,360.05,10246910
2017-08-11,352.5,359.1,348.4,351.4,17094282
2017-08-14,354.8,360.15,354.8,357.5,13518116
2017-08-16,357.3,358.15,352.35,355.9,13654934
2017-08-17,356.6,363.1,354.8,356.15,15919988
2017-08-18,355.45,358.6,353.0,358.05,7981648
2017-08-21,358.4,360.0,354.6,355.55,7617228
2017-08-22,357.3,359.1,353.65,354.55,9588612
2017-08-23,355.65,360.6,353.0,359.55,8368026
2017-08-24,361.4,362.1,355.6,356.4,12727312
2017-08-28,358.9,359.5,354.85,356.05,12387444
2017-08-29,355.0,356.25,347.7,348.25,15252252
2017-08-30,351.75,356.55,350.3,355.5,10394502
2017-08-31,357.95,363.05,357.7,362.35,25249378
2017-09-01,363.6,367.4,363.4,365.9,15520898
2017-09-04,367.15,371.85,362.7,366.65,21684850
2017-09-05,370.45,371.55,368.4,371.05,25362176
2017-09-06,369.65,375.6,368.8,373.95,49027052
2017-09-07,374.1,378.4,370.45,371.9,16298780
2017-09-08,372.7,374.2,369.1,371.3,13324804
2017-09-11,373.35,375.85,371.15,371.75,12763766
2017-09-12,373.95,375.0,371.4,374.4,6537672
2017-09-13,374.55,390.9,373.6,385.9,29546496
2017-09-14,389.0,391.6,382.7,383.6,11936070
2017-09-15,382.7,387.65,379.4,382.65,28760276
2017-09-18,386.4,386.85,383.25,384.35,5091182
2017-09-19,385.75,385.8,380.45,381.2,7763204
2017-09-20,389.1,396.6,384.1,385.05,25086524
2017-09-21,385.0,387.15,380.15,382.45,13025214
2017-09-22,381.75,381.75,369.65,371.55,12364974
2017-09-25,370.45,376.35,366.0,373.4,14311680
2017-09-26,373.5,375.9,369.15,372.8,10625056
2017-09-27,375.3,375.35,361.6,363.25,18555232
2017-09-28,363.45,364.95,354.65,357.5,29717994
2017-09-29,359.85,360.65,354.1,354.95,16762306
2017-10-03,361.4,365.35,357.0,362.85,18451530
2017-10-04,363.25,375.0,361.6,372.2,19016632
2017-10-05,375.0,376.6,372.15,374.65,10693054
2017-10-06,374.55,381.55,373.9,380.5,13072634
2017-10-09,381.4,381.75,376.4,377.55,8901440
2017-10-10,377.7,385.15,377.7,383.25,14816970
2017-10-11,384.25,390.15,380.0,381.9,15509560
2017-10-12,382.8,398.55,382.8,396.7,18750438
2017-10-13,399.65,404.85,397.0,398.4,21633726
2017-10-16,399.55,405.45,391.5,398.55,32193786
2017-10-17,399.1,401.85,394.15,397.45,13978984
2017-10-18,398.8,417.2,397.7,415.65,36883392
2017-10-19,416.25,419.05,410.45,413.6,8060980
2017-10-23,414.95,429.4,413.25,427.15,27613628
2017-10-24,430.75,430.75,421.9,424.65,13937678
2017-10-25,427.35,429.95,422.5,427.2,10069510
2017-10-26,427.3,435.35,423.15,430.65,16937148
2017-10-27,431.85,434.85,420.75,422.65,11564848
2017-10-30,424.55,429.8,423.0,428.4,7868372
2017-10-31,429.5,429.85,423.75,427.65,9559792
2017-11-01,430.8,435.35,429.85,433.0,17672688
2017-11-02,433.1,434.8,429.2,430.3,10336940
2017-11-03,434.5,434.5,427.35,429.65,4826206
2017-11-06,428.4,428.4,422.3,423.9,9813758
2017-11-07,424.25,425.0,410.5,412.15,20565474
2017-11-08,410.2,411.85,401.9,403.55,17855156
2017-11-09,406.7,413.6,405.5,409.35,15093756
2017-11-10,409.5,409.5,399.65,401.75,14003382
2017-11-13,402.3,405.4,397.05,397.85,9141024
2017-11-14,397.7,406.85,396.85,403.05,12553432
