Date,Open,High,Low,Close,volume,oi,Ticker,%change,Buy_Hold_Value,Total_Portfolio_Value
2025-11-12,431.0,434.45,422.3,431.4,4033398.0,0.0,DELHIVERY,0.003022552894675457,8.91826411370227,216.4403532142918
2025-11-12,1004.1,1007.5,949.6,969.4,6846735.0,0.0,FORTIS,-0.01773229303880841,10.05287354377054,216.4403532142918
2025-11-12,1851.1,1886.9,1827.0,1837.9,98290.0,0.0,GLAND,-0.00718452895419186,10.10872142669122,216.4403532142918
2025-11-12,102.98,102.98,102.15,102.69,29596247.0,0.0,GOLDBEES,-0.005808887598025114,50.26923830037216,50.26923830037216
2025-11-12,1014.0,1017.9,966.3,975.1,7091433.0,0.0,HBLENGINE,-0.01921142627237982,11.6899929095025,216.4403532142918
2025-11-12,5440.0,5557.0,5421.5,5534.0,534031.0,0.0,HEROMOTOCO,0.02150438394093213,10.74908181959891,216.4403532142918
2025-11-12,798.0,809.0,791.75,794.4,7589035.0,0.0,HINDALCO,0.0008188976377951906,9.940409479779204,216.4403532142918
2025-11-12,359.9,359.9,338.5,339.7,17057756.0,0.0,HINDCOPPER,-0.05560189046427577,10.96067250664454,216.4403532142918
2025-11-12,2363.0,2408.6,2352.2,2395.0,417388.0,0.0,HYUNDAI,0.01655348047538197,9.850624616406797,216.4403532142918
2025-11-12,543.9,544.8,534.2,540.35,566485.0,0.0,IIFL,-0.0007397133610725914,12.71015358826599,216.4403532142918
2025-11-12,872.9,876.85,861.65,867.5,1129627.0,0.0,INDIANB,-0.0004608825901600833,10.71795882860649,216.4403532142918
2025-11-12,1098.9,1168.0,1090.1,1148.0,1145529.0,0.0,INTELLECT,0.04468104468104461,11.36713108750694,216.4403532142918
2025-11-12,994.0,997.4,984.85,989.25,1468376.0,0.0,LAURUSLABS,0.003601501471035773,11.81904629024331,216.4403532142918
2025-11-12,296.5,301.4,293.9,294.9,5279025.0,0.0,LTF,-0.0005083884087443424,13.13975834654142,216.4403532142918
2025-11-12,3518.4,3620.0,3494.1,3528.4,1681255.0,0.0,NETWEB,0.009932163608781686,10.27972382120505,216.4403532142918
2025-11-12,1332.6,1341.9,1300.2,1306.2,2274788.0,0.0,PAYTM,-0.01981089599279595,10.63365759804523,216.4403532142918
2025-11-12,7688.0,7745.5,7634.5,7680.0,129351.0,0.0,POLYCAB,0.002676414909589475,10.4796354005822,216.4403532142918
2025-11-13,560.0,575.8,560.0,570.8,264485.0,0.0,AIIL,0.02001429592566106,10.73883293966178,215.9431485814129
2025-11-13,3088.1,3095.9,3025.0,3073.8,149866.0,0.0,ANANDRATHI,-0.007715401749685102,10.55908111988344,215.9431485814129
2025-11-13,143.5,145.0,143.0,143.45,27528003.0,0.0,CANBK,-0.0008358292122310207,11.10953165563985,215.9431485814129
2025-11-13,4367.5,4450.0,4350.0,4366.2,405072.0,0.0,CUMMINSIND,-0.006643308913864443,10.66320786152985,215.9431485814129
2025-11-13,432.0,441.9,427.0,434.05,3731700.0,0.0,DELHIVERY,0.006142790913305607,8.97304714546238,215.9431485814129
2025-11-13,971.0,977.9,948.4,953.0,3239284.0,0.0,FORTIS,-0.01691768103981839,9.882802235623402,215.9431485814129
2025-11-13,1845.0,1868.0,1815.3,1829.2,71801.0,0.0,GLAND,-0.004733663420207868,10.06087014184862,215.9431485814129
2025-11-13,104.16,105.46,104.16,105.37,33205778.0,0.0,GOLDBEES,0.02609796474827153,51.58116310945773,51.58116310945773
2025-11-13,980.0,1010.0,960.9,964.8,3913425.0,0.0,HBLENGINE,-0.01056301917752034,11.56651129021435,215.9431485814129
2025-11-13,5554.0,5594.5,5485.5,5508.5,585663.0,0.0,HEROMOTOCO,-0.004607878568847146,10.6995513558476,215.9431485814129
2025-11-13,803.0,816.5,799.0,811.95,5854638.0,0.0,HINDALCO,0.02209214501510592,10.16001444751602,215.9431485814129
2025-11-13,343.0,347.5,335.4,337.05,11113848.0,0.0,HINDCOPPER,-0.00780100088313207,10.87516829074049,215.9431485814129
2025-11-13,2400.0,2444.9,2398.6,2415.2,541055.0,0.0,HYUNDAI,0.008434237995824656,9.9337071288291,215.9431485814129
2025-11-13,541.0,543.8,536.4,537.65,396119.0,0.0,IIFL,-0.004996761358378898,12.64664398395708,215.9431485814129
2025-11-13,867.5,873.3,859.0,869.45,882359.0,0.0,INDIANB,0.002247838616714848,10.74205107035379,215.9431485814129
2025-11-13,1148.0,1153.2,1106.6,1120.4,392976.0,0.0,INTELLECT,-0.02404181184668985,11.09384466066444,215.9431485814129
2025-11-13,989.25,1005.0,984.65,997.05,1039405.0,0.0,LAURUSLABS,0.007884761182714195,11.91223664764932,215.9431485814129
2025-11-13,295.1,295.5,291.3,292.2,3630010.0,0.0,LTF,-0.00915564598168872,13.01945537083554,215.9431485814129
2025-11-13,3545.0,3569.9,3440.0,3475.9,1103226.0,0.0,NETWEB,-0.01487926538941164,10.12676908233948,215.9431485814129
2025-11-13,1310.0,1316.8,1298.6,1307.5,2141870.0,0.0,PAYTM,0.0009952534068289332,10.64424078199674,215.9431485814129
2025-11-13,7662.5,7816.0,7637.5,7721.0,182942.0,0.0,POLYCAB,0.005338541666666696,10.53558137081968,215.9431485814129
2025-11-14,564.0,569.0,554.0,554.9,174175.0,0.0,AIIL,-0.0278556412053258,10.43969586233063,215.6533984851613
2025-11-14,3050.0,3084.0,3010.0,3022.3,96541.0,0.0,ANANDRATHI,-0.01675450582341076,10.38216893377048,215.6533984851613
2025-11-14,143.88,146.38,143.36,146.07,26463777.0,0.0,CANBK,0.01826420355524583,11.3124384032019,215.6533984851613
2025-11-14,4363.3,4363.3,4263.0,4283.2,484468.0,0.0,CUMMINSIND,-0.01900966515505476,10.46050385060342,215.6533984851613
2025-11-14,434.05,439.85,433.1,436.4,1449477.0,0.0,DELHIVERY,0.005414122796912668,9.021628324570399,215.6533984851613
2025-11-14,950.0,951.0,930.3,937.7,3268449.0,0.0,FORTIS,-0.01605456453305343,9.72413814936418,215.6533984851613
2025-11-14,1856.0,1862.5,1812.2,1830.0,67384.0,0.0,GLAND,0.0004373496610539096,10.06527025999507,215.6533984851613
2025-11-14,105.12,105.12,103.56,103.81,28533187.0,0.0,GOLDBEES,-0.01480497295245331,50.81750538476613,50.81750538476613
2025-11-14,962.5,1051.9,960.9,1041.3,14393771.0,0.0,HBLENGINE,0.07929104477611948,12.48363205483023,215.6533984851613
2025-11-14,5521.5,5629.5,5462.5,5538.5,938647.0,0.0,HEROMOTOCO,0.005446128710175246,10.75782248967267,215.6533984851613
2025-11-14,807.0,812.5,796.0,803.65,4113598.0,0.0,HINDALCO,-0.01022230432908444,10.05615568784562,215.6533984851613
2025-11-14,337.9,338.55,332.05,335.25,5490018.0,0.0,HINDCOPPER,-0.005340453938584844,10.81708995540943,215.6533984851613
2025-11-14,2415.2,2429.8,2351.2,2356.1,442916.0,0.0,HYUNDAI,-0.0244700231864855,9.690629085058896,215.6533984851613
2025-11-14,540.0,558.0,539.95,547.3,3473801.0,0.0,IIFL,0.01794847949409473,12.87363201417225,215.6533984851613
2025-11-14,868.05,873.9,862.0,868.45,1111820.0,0.0,INDIANB,-0.001150152395192339,10.72969607458595,215.6533984851613
2025-11-14,1108.2,1108.3,1083.3,1089.7,232872.0,0.0,INTELLECT,-0.02740092823991436,10.78986301921281,215.6533984851613
2025-11-14,1001.2,1014.4,992.95,999.0,1785705.0,0.0,LAURUSLABS,0.00195576952008425,11.93553423700082,215.6533984851613
2025-11-14,291.95,296.75,290.15,294.15,4821228.0,0.0,LTF,0.006673511293634471,13.10634085328978,215.6533984851613
2025-11-14,3440.1,3540.7,3406.9,3438.0,1024044.0,0.0,NETWEB,-0.01090365085301648,10.01635032799653,215.6533984851613
2025-11-14,1307.5,1315.0,1289.0,1299.2,1913597.0,0.0,PAYTM,-0.006347992351816378,10.57667122292173,215.6533984851613
2025-11-14,7740.0,7747.5,7602.5,7632.0,127917.0,0.0,POLYCAB,-0.01152700427405773,10.41413767932856,215.6533984851613
2025-11-17,550.0,568.0,544.0,556.75,645580.0,0.0,AIIL,0.003333934042169862,10.47450111975595,218.3272826689152
2025-11-17,3035.0,3062.2,3020.0,3034.9,88492.0,0.0,ANANDRATHI,0.004169010356351199,10.42545230357676,218.3272826689152
2025-11-17,146.6,150.32,146.27,149.12,44625403.0,0.0,CANBK,0.02088039980831113,11.54864663986765,218.3272826689152
2025-11-17,4289.9,4389.8,4287.9,4381.2,525370.0,0.0,CUMMINSIND,0.02288008965259625,10.69984111651656,218.3272826689152
2025-11-17,437.15,443.45,436.6,440.1,1277411.0,0.0,DELHIVERY,0.008478460128322762,9.098117840612817,218.3272826689152
2025-11-17,943.0,953.2,931.2,944.1,3466951.0,0.0,FORTIS,0.006825210621733913,9.790507440348428,218.3272826689152
2025-11-17,1818.0,1838.3,1810.4,1815.3,90653.0,0.0,GLAND,-0.00803278688524589,9.984418089054122,218.3272826689152
2025-11-17,103.36,103.36,101.0,101.94,27817135.0,0.0,GOLDBEES,-0.01801367883633564,49.90209516350119,49.90209516350119
2025-11-17,1045.0,1055.0,1022.2,1038.4,2445936.0,0.0,HBLENGINE,-0.002784980313070062,12.44886538532192,218.3272826689152
2025-11-17,5589.0,5810.0,5571.0,5798.5,1770568.0,0.0,HEROMOTOCO,0.0469441184436219,11.26283898282333,218.3272826689152
2025-11-17,801.0,809.0,799.75,807.15,2770547.0,0.0,HINDALCO,0.004355129720649442,10.09995155035723,218.3272826689152
2025-11-17,336.4,340.9,332.3,338.55,5215839.0,0.0,HINDCOPPER,0.009843400447427264,10.92356690351637,218.3272826689152
2025-11-17,2367.8,2393.0,2338.0,2378.6,636749.0,0.0,HYUNDAI,0.009549679555197255,9.783171487509483,218.3272826689152
2025-11-17,551.0,562.65,545.3,561.6,2078258.0,0.0,IIFL,0.02612826603325424,13.20999769625276,218.3272826689152
2025-11-17,873.0,891.5,872.05,890.15,2172112.0,0.0,INDIANB,0.02498704588634926,10.9977994827482,218.3272826689152
2025-11-17,1094.4,1101.8,1084.8,1096.2,265652.0,0.0,INTELLECT,0.005964944480132184,10.85422395307065,218.3272826689152
2025-11-17,1001.05,1025.0,997.3,1021.85,1696744.0,0.0,LAURUSLABS,0.02287287287287287,12.20853419427357,218.3272826689152
2025-11-17,295.05,301.5,292.95,299.4,11584288.0,0.0,LTF,0.01784803671596125,13.3402633060512,218.3272826689152
2025-11-17,3444.0,3466.7,3361.0,3378.1,858643.0,0.0,NETWEB,-0.01742292030250148,9.841836254509909,218.3272826689152
2025-11-17,1306.1,1336.0,1302.6,1332.9,2603235.0,0.0,PAYTM,0.02593903940886699,10.85101991458773,218.3272826689152
2025-11-17,7630.0,7708.5,7580.5,7683.0,146747.0,0.0,POLYCAB,0.006682389937106903,10.48372900816055,218.3272826689152
2025-11-18,560.9,563.0,549.6,559.0,289275.0,0.0,AIIL,0.00404131118096096,10.51683183824621,215.8726426500492
2025-11-18,3049.8,3049.8,2932.0,2945.6,95073.0,0.0,ANANDRATHI,-0.02942436324096354,10.11869000804498,215.8726426500492
2025-11-18,149.48,150.69,148.41,149.0,29594222.0,0.0,CANBK,-0.0008047210300429208,11.53935320104801,215.8726426500492
2025-11-18,4381.7,4386.0,4245.0,4252.4,463826.0,0.0,CUMMINSIND,-0.02939833835478867,10.38528356703072,215.8726426500492
2025-11-18,439.95,440.1,427.4,435.85,2184154.0,0.0,DELHIVERY,-0.00965689615996368,9.010258261374906,215.8726426500492
2025-11-18,946.4,946.4,922.0,928.1,2325318.0,0.0,FORTIS,-0.01694735727147545,9.624584212887806,215.8726426500492
2025-11-18,1810.0,1828.1,1785.0,1790.1,63404.0,0.0,GLAND,-0.01388200297471498,9.845814367441076,215.8726426500492
2025-11-18,100.87,101.12,100.01,100.91,35663185.0,0.0,GOLDBEES,-0.01010398273494217,49.39788525553173,49.39788525553173
2025-11-18,1038.3,1045.0,1024.5,1028.7,1369869.0,0.0,HBLENGINE,-0.009341294298921499,12.33257687006997,215.8726426500492
2025-11-18,5820.0,5882.0,5789.5,5799.5,1182455.0,0.0,HEROMOTOCO,0.0001724583944122671,11.26478135395083,215.8726426500492
2025-11-18,804.5,804.5,788.35,797.15,7299555.0,0.0,HINDALCO,-0.01238927089140807,9.974820514609759,215.8726426500492
2025-11-18,335.1,335.5,327.5,330.55,5032784.0,0.0,HINDCOPPER,-0.02363018756461377,10.66544096871167,215.8726426500492
2025-11-18,2388.0,2417.0,2375.0,2389.8,647065.0,0.0,HYUNDAI,0.004708652148322612,9.829237038951552,215.8726426500492
2025-11-18,561.9,567.0,550.8,565.15,2048417.0,0.0,IIFL,0.006321225071225012,13.29350106488114,215.8726426500492
2025-11-18,893.7,894.85,884.0,886.9,1190105.0,0.0,INDIANB,-0.003651070044374594,10.95764574650271,215.8726426500492
2025-11-18,1097.3,1112.8,1072.4,1088.3,460925.0,0.0,INTELLECT,-0.007206714103265899,10.77600066422805,215.8726426500492
2025-11-18,1028.0,1033.5,1000.6,1006.9,2922214.0,0.0,LAURUSLABS,-0.01463032734745806,12.02991934257871,215.8726426500492
2025-11-18,299.9,300.05,295.75,296.5,4592406.0,0.0,LTF,-0.009686038744154857,13.21104899881157,215.8726426500492
2025-11-18,3382.0,3384.5,3240.0,3259.6,775337.0,0.0,NETWEB,-0.03507889050057722,9.496595558213345,215.8726426500492
2025-11-18,1314.0,1333.9,1290.5,1295.5,18480822.0,0.0,PAYTM,-0.02805911921374449,10.54654985321359,215.8726426500492
2025-11-18,7679.5,7730.0,7650.0,7661.0,255512.0,0.0,POLYCAB,-0.002863464792398851,10.45370921925263,215.8726426500492
2025-11-19,562.0,562.1,540.4,545.2,777590.0,0.0,AIIL,-0.02468694096601065,10.25720343150596,214.7351290911966
2025-11-19,2953.0,2965.5,2916.0,2941.5,55567.0,0.0,ANANDRATHI,-0.001391906572514867,10.10460573691754,214.7351290911966
2025-11-19,149.2,150.88,147.71,150.38,26500324.0,0.0,CANBK,0.009261744966442942,11.64622774747382,214.7351290911966
2025-11-19,4260.0,4266.7,4183.3,4261.3,445363.0,0.0,CUMMINSIND,0.002092935753927216,10.40701929832283,214.7351290911966
2025-11-19,435.5,442.8,433.3,436.0,1730332.0,0.0,DELHIVERY,0.000344155099231358,9.01335918770095,214.7351290911966
2025-11-19,932.0,935.5,912.5,922.9,3031991.0,0.0,FORTIS,-0.005602844521064632,9.570659163963102,214.7351290911966
2025-11-19,1780.0,1785.6,1738.0,1769.8,1333535.0,0.0,GLAND,-0.0113401485950505,9.734161369475009,214.7351290911966
2025-11-19,101.25,102.6,101.25,102.23,22235008.0,0.0,GOLDBEES,0.01308096323456542,50.04405717642462,50.04405717642462
2025-11-19,1002.0,1007.0,930.0,935.4,6554047.0,0.0,HBLENGINE,-0.09069699620880733,11.21404919244041,214.7351290911966
2025-11-19,5851.0,5916.5,5835.0,5876.5,935374.0,0.0,HEROMOTOCO,0.01327700663850329,11.41434393076852,214.7351290911966
2025-11-19,797.15,798.8,790.0,790.95,3005726.0,0.0,HINDALCO,-0.007777708085052959,9.897239272446326,214.7351290911966
2025-11-19,330.55,332.4,327.0,327.75,3351769.0,0.0,HINDCOPPER,-0.008470730600514287,10.57509689153002,214.7351290911966
2025-11-19,2389.8,2430.0,2353.9,2421.1,572457.0,0.0,HYUNDAI,0.01309733032052884,9.957973803249478,214.7351290911966
2025-11-19,565.9,565.9,556.4,557.55,864945.0,0.0,IIFL,-0.01344775723259317,13.1147332897894,214.7351290911966
2025-11-19,890.95,890.95,879.4,885.55,1494789.0,0.0,INDIANB,-0.001522155823655447,10.94096650221611,214.7351290911966
2025-11-19,1112.8,1172.4,1100.0,1142.8,4203457.0,0.0,INTELLECT,0.05007810346411845,11.31564234042067,214.7351290911966
2025-11-19,1010.0,1010.0,982.15,987.5,1288996.0,0.0,LAURUSLABS,-0.01926705730459821,11.79813819723555,214.7351290911966
2025-11-19,296.55,301.6,295.85,297.65,3905961.0,0.0,LTF,0.003878583473861719,13.26228915513073,214.7351290911966
2025-11-19,3265.0,3359.8,3203.1,3288.0,1722535.0,0.0,NETWEB,0.008712725487789896,9.579336788380623,214.7351290911966
2025-11-19,1300.0,1300.5,1275.2,1282.6,3729532.0,0.0,PAYTM,-0.009957545349286057,10.44153210477171,214.7351290911966
2025-11-19,7663.0,7704.0,7641.0,7688.0,138316.0,0.0,POLYCAB,0.00352434408040736,10.4905516874578,214.7351290911966
2025-11-20,543.0,548.1,536.4,541.15,285105.0,0.0,AIIL,-0.007428466617755092,10.1810081382235,213.9893817981127
2025-11-20,2948.0,2949.5,2851.1,2870.4,136417.0,0.0,ANANDRATHI,-0.02417134115247321,9.860363864439268,213.9893817981127
2025-11-20,151.59,151.8,147.71,147.94,19144061.0,0.0,CANBK,-0.01622556190982838,11.45726115814123,213.9893817981127
2025-11-20,4290.0,4394.7,4278.0,4375.7,941176.0,0.0,CUMMINSIND,0.02684626757092889,10.68640892302143,213.9893817981127
2025-11-20,436.0,437.3,425.0,426.0,1284089.0,0.0,DELHIVERY,-0.02293577981651373,8.80663076596469,213.9893817981127
2025-11-20,925.0,940.5,921.0,935.4,2621786.0,0.0,FORTIS,0.01354426265034125,9.700286685416712,213.9893817981127
2025-11-20,1771.0,1830.0,1768.1,1817.3,266354.0,0.0,GLAND,0.02683919086902464,9.995418384420235,213.9893817981127
2025-11-20,101.5,102.07,101.02,101.55,20599534.0,0.0,GOLDBEES,-0.006651667807884287,49.71118073232827,49.71118073232827
2025-11-20,944.7,946.3,922.7,931.1,3596257.0,0.0,HBLENGINE,-0.004596963865725834,11.16249861351429,213.9893817981127
2025-11-20,5950.0,6042.0,5921.5,5999.5,1276202.0,0.0,HEROMOTOCO,0.02093082617204112,11.65325557945133,213.9893817981127
2025-11-20,799.8,802.65,789.3,799.8,6016713.0,0.0,HINDALCO,0.01118907642708122,10.00798023908284,213.9893817981127
2025-11-20,329.9,333.5,323.15,327.15,4587205.0,0.0,HINDCOPPER,-0.001830663615560724,10.55573744641967,213.9893817981127
2025-11-20,2435.6,2463.5,2330.0,2337.3,1146548.0,0.0,HYUNDAI,-0.03461236627979003,9.613304766566854,213.9893817981127
2025-11-20,557.1,559.1,542.2,544.75,1182228.0,0.0,IIFL,-0.02295758227961608,12.81365072121384,213.9893817981127
2025-11-20,891.8,893.9,880.0,882.35,886425.0,0.0,INDIANB,-0.003613573485404475,10.90143051575901,213.9893817981127
2025-11-20,1154.0,1154.0,1085.0,1097.5,917775.0,0.0,INTELLECT,-0.03963948197409861,10.86709613984222,213.9893817981127
2025-11-20,990.0,993.9,970.25,987.1,1375536.0,0.0,LAURUSLABS,-0.0004050632911392071,11.79335920454806,213.9893817981127
2025-11-20,297.65,298.4,292.0,292.3,3801781.0,0.0,LTF,-0.0179741306904081,13.02391103660243,213.9893817981127
2025-11-20,3425.1,3499.0,3366.0,3439.6,3814814.0,0.0,NETWEB,0.04610705596107056,10.02101180575243,213.9893817981127
2025-11-20,1289.0,1303.8,1280.6,1283.9,2760654.0,0.0,PAYTM,0.001013566193669213,10.45211528872322,213.9893817981127
2025-11-20,7700.0,7740.0,7630.5,7648.5,220950.0,0.0,POLYCAB,-0.005137877211238262,10.4366525210095,213.9893817981127
2025-11-21,536.0,545.0,530.25,534.3,252910.0,0.0,AIIL,-0.01265822784810133,10.05213461748649,210.5594361409007
2025-11-21,2802.0,2897.0,2802.0,2855.9,126021.0,0.0,ANANDRATHI,-0.005051560758082552,9.810553637281252,210.5594361409007
2025-11-21,147.31,148.15,144.96,145.77,22283701.0,0.0,CANBK,-0.01466810869271318,11.28920480615281,210.5594361409007
2025-11-21,4375.7,4384.9,4315.6,4333.8,408438.0,0.0,CUMMINSIND,-0.00957561075942126,10.58408003075857,210.5594361409007
2025-11-21,425.0,425.9,415.65,418.4,2415231.0,0.0,DELHIVERY,-0.01784037558685447,8.649517165445133,210.5594361409007
2025-11-21,937.7,938.0,914.4,921.0,2145127.0,0.0,FORTIS,-0.01539448364336116,9.55095578070215,210.5594361409007
2025-11-21,1812.0,1821.5,1769.9,1809.7,371417.0,0.0,GLAND,-0.004182028283717498,9.953617262028999,210.5594361409007
2025-11-21,101.65,102.29,100.61,102.0,23459553.0,0.0,GOLDBEES,0.004431314623338345,49.93146661445086,49.93146661445086
2025-11-21,931.0,944.5,890.1,896.9,3847627.0,0.0,HBLENGINE,-0.03673074857695202,10.75249168345072,210.5594361409007
2025-11-21,5970.0,6038.0,5957.5,6002.5,703572.0,0.0,HEROMOTOCO,0.000500041670139284,11.65908269283384,210.5594361409007
2025-11-21,786.0,787.0,776.25,777.7,5099356.0,0.0,HINDALCO,-0.02763190797699411,9.731440650080925,210.5594361409007
2025-11-21,325.0,327.0,312.15,314.15,5632980.0,0.0,HINDCOPPER,-0.03973712364358861,10.13628280236203,210.5594361409007
2025-11-21,2337.3,2350.0,2275.1,2335.9,1135066.0,0.0,HYUNDAI,-0.0005989817310572132,9.607546572636595,210.5594361409007
2025-11-21,546.0,548.5,538.2,540.0,875800.0,0.0,IIFL,-0.008719596145020603,12.7019208617815,210.5594361409007
2025-11-21,882.35,883.0,850.2,851.8,1754260.0,0.0,INDIANB,-0.03462344874482925,10.52398539505131,210.5594361409007
2025-11-21,1086.0,1098.7,1070.2,1091.3,314523.0,0.0,INTELLECT,-0.005649202733485237,10.80570571062397,210.5594361409007
2025-11-21,988.6,994.15,975.1,978.2,1425481.0,0.0,LAURUSLABS,-0.009016310404214356,11.68702661725146,210.5594361409007
2025-11-21,290.2,292.9,288.2,288.7,5136647.0,0.0,LTF,-0.01231611358193641,12.8635070689946,210.5594361409007
2025-11-21,3369.9,3390.0,3290.0,3306.4,851096.0,0.0,NETWEB,-0.03872543318990573,9.632943782573507,210.5594361409007
2025-11-21,1283.0,1292.0,1252.0,1265.8,2793810.0,0.0,PAYTM,-0.01409767115819005,10.30476480447531,210.5594361409007
2025-11-21,7648.0,7648.0,7506.0,7521.0,169885.0,0.0,POLYCAB,-0.01666993528142768,10.26267419892952,210.5594361409007
2025-11-24,532.0,556.9,523.2,547.4,521775.0,0.0,AIIL,0.02451806101441134,10.2985934673631,210.0637744383158
2025-11-24,2830.9,2880.0,2771.5,2864.8,332035.0,0.0,ANANDRATHI,0.003116355614692479,9.841126811192035,210.0637744383158
2025-11-24,146.0,148.59,145.84,146.67,35398447.0,0.0,CANBK,0.006174109899156122,11.35890559730008,210.0637744383158
2025-11-24,4349.8,4389.9,4278.9,4299.0,1095485.0,0.0,CUMMINSIND,-0.008029904471826166,10.49909087918942,210.0637744383158
2025-11-24,418.0,418.3,404.35,405.85,6662176.0,0.0,DELHIVERY,-0.02999521988527709,8.390072996166126,210.0637744383158
2025-11-24,926.5,932.8,915.7,922.2,59357806.0,0.0,FORTIS,0.001302931596091295,9.563400022761698,210.0637744383158
2025-11-24,1809.7,1810.0,1780.0,1791.0,44630.0,0.0,GLAND,-0.01033320439851915,9.850764500355826,210.0637744383158
2025-11-24,101.99,102.34,101.55,102.23,24131584.0,0.0,GOLDBEES,0.002254901960784261,50.04405717642462,50.04405717642462
2025-11-24,899.5,909.0,876.0,885.2,2213927.0,0.0,HBLENGINE,-0.01304493254543415,10.61222615474476,210.0637744383158
2025-11-24,6003.0,6049.0,5972.0,5982.0,1349305.0,0.0,HEROMOTOCO,-0.003415243648479782,11.61926408472004,210.0637744383158
2025-11-24,782.85,788.1,771.85,774.65,5666985.0,0.0,HINDALCO,-0.003921820753504002,9.693275684177944,210.0637744383158
2025-11-24,314.15,319.4,308.5,313.3,4834709.0,0.0,HINDCOPPER,-0.0027057138309724,10.10885692178903,210.0637744383158
2025-11-24,2335.8,2348.8,2286.1,2304.4,1061367.0,0.0,HYUNDAI,-0.01348516631705121,9.477987209205775,210.0637744383158
2025-11-24,541.0,551.1,532.35,536.8,1049730.0,0.0,IIFL,-0.005925925925926001,12.62665021963761,210.0637744383158
2025-11-24,851.8,863.6,851.8,854.75,1171441.0,0.0,INDIANB,0.00346325428504346,10.56043263256645,210.0637744383158
2025-11-24,1094.4,1110.8,1077.4,1096.3,394374.0,0.0,INTELLECT,0.004581691560524126,10.85521412128385,210.0637744383158
2025-11-24,979.0,988.7,974.5,979.55,1348847.0,0.0,LAURUSLABS,0.001380085872009662,11.70315571757173,210.0637744383158
2025-11-24,288.7,294.6,287.35,292.55,5328979.0,0.0,LTF,0.01333564253550401,13.03505020101964,210.0637744383158
