Date,Portfolio_Value,Pct_Change_Port,Benchmark_Value,Pct_Change_Bench,Rolling_Return_252,Rolling_Return_Bench_252,Alpha,SD_252,Sharpe
2024-02-22,184.34072554073882,0.013858819262421607,20283.95,0.007732893488272774,,,,,
2024-02-23,184.30834746879796,-0.00017564253284718667,20313.5,0.001456816842873243,,,,,
2024-02-26,183.60029778960302,-0.00384165822611382,20255.8,-0.002840475545819343,,,,,
2024-02-27,184.38154603924363,0.004255157856747571,20292.85,0.0018291057376158548,,,,,
2024-02-28,180.84390190444716,-0.019186541228174314,20020.4,-0.013425911096765497,,,,,
2024-02-29,182.64084485161754,0.009936430967519394,20090.05,0.003478951469501057,,,,,
2024-03-01,182.64084485161754,0.0,20349.8,0.012929285890278974,,,,,
2024-03-02,185.145456263623,0.013713314861417025,20421.35,0.0035160050713027857,,,,,
2024-03-04,185.7624799246382,0.003332642741913361,20432.05,0.000523961442314036,,,,,
2024-03-05,186.4729567737872,0.0038246520472660084,20382.0,-0.002449582885711399,,,,,
2024-03-06,184.8554362865774,-0.008674289908815136,20379.55,-0.00012020410165836104,,,,,
2024-03-07,187.27229809182012,0.013074334484250327,20434.8,0.0027110510290953016,,,,,
2024-03-11,185.20983478734638,-0.011013178806950408,20288.75,-0.00714712157691777,,,,,
2024-03-12,181.44200698795072,-0.020343562228873013,20171.4,-0.005783993592508141,,,,,
2024-03-13,171.5169898978306,-0.05470076778184685,19646.3,-0.026031906560774254,,,,,
2024-03-14,174.89463644009103,0.019692781130734804,19916.35,0.013745590772817229,,,,,
2024-03-15,172.11451948132515,-0.015895953217057057,19825.2,-0.004576641804346582,,,,,
2024-03-18,171.11420997680193,-0.0058118833177914775,19843.1,0.0009028912696971148,,,,,
2024-03-19,168.81400954142202,-0.013442486370312201,19610.55,-0.011719438998946674,,,,,
2024-03-20,168.72633261138876,-0.0005193699875468694,19632.05,0.0010963486490689345,,,,,
2024-03-21,173.33687978623175,0.02732559348315844,19897.4,0.013516163620202803,,,,,
2024-03-22,173.7749061725157,0.00252702360181023,19994.6,0.004885060359644866,,,,,
2024-03-26,173.9305066878693,0.0008954141813728445,20005.25,0.0005326438138297807,,,,,
2024-03-27,174.19587464399984,0.001525712545682234,20087.8,0.004126416815585898,,,,,
2024-03-28,175.7158099965081,0.008725438278113895,20255.15,0.008330927229462715,,,,,
2024-04-01,175.7158099965081,0.0,20492.55,0.01172047602708437,,,,,
2024-04-02,175.95677316393682,0.0013713232032648293,20569.75,0.003767222722403929,,,,,
2024-04-03,176.20286097140166,0.0013985696773126666,20605.7,0.0017477120528932577,,,,,
2024-04-04,176.5204503495502,0.0018024076135749745,20664.65,0.002860858888559914,,,,,
2024-04-05,177.07561722928847,0.0031450570097624198,20715.1,0.002441367262450367,,,,,
2024-04-08,178.7124391685626,0.009243632550238079,20819.1,0.005020492297888923,,,,,
2024-04-09,178.69033369622676,-0.0001236929697714384,20790.7,-0.0013641319749652103,,,,,
2024-04-10,179.50517872940023,0.004560095760740568,20915.2,0.005988254363729961,,,,,
2024-04-12,179.14171448835728,-0.0020248120060695207,20745.5,-0.008113716340269361,,,,,
2024-04-15,177.36756280016616,-0.009903621237846494,20478.75,-0.012858210214263366,,,,,
2024-04-16,178.19993465398852,0.0046929204003336444,20423.0,-0.0027223341268387546,,,,,
2024-04-18,177.93415904878782,-0.0014914461428774395,20324.7,-0.004813200803016171,,,,,
2024-04-19,178.35475056586156,0.002363748025236756,20385.2,0.002976673702440813,,,,,
2024-04-22,180.58358766254227,0.01249665113830356,20574.85,0.009303318093518698,,,,,
2024-04-23,179.90944239235483,-0.0037331480613134183,20652.65,0.0037813155381449803,,,,,
2024-04-24,182.53998658349502,0.01462149043519001,20730.65,0.0037767550411207385,,,,,
2024-04-25,184.61964072673368,0.011392868938814082,20867.9,0.00662063176986738,,,,,
2024-04-26,185.62871272716365,0.005465680663540917,20839.35,-0.00136812999870628,,,,,
2024-04-29,186.13542465724163,0.002729706642004004,20992.2,0.007334681743912386,,,,,
2024-04-30,186.10778955986305,-0.00014846769458021214,20997.2,0.0002381837063289982,,,,,
2024-05-02,186.10778955986305,0.0,21083.6,0.004114834358866837,,,,,
2024-05-03,186.0537278229111,-0.0002904861590146135,20959.55,-0.005883720047809682,,,,,
2024-05-06,183.93978646833688,-0.011361994082624949,20864.95,-0.004513455680107525,,,,,
2024-05-07,180.10954754808859,-0.02082333025273797,20636.05,-0.010970551091663339,,,,,
2024-05-08,180.91815553844214,0.004489534293775632,20704.9,0.003336394319649383,,,,,
2024-05-09,177.1041572505145,-0.02108134629482894,20344.8,-0.01739201831450532,,,,,
2024-05-10,178.90979304786387,0.01019533265272421,20469.1,0.0061096693012465675,,,,,
2024-05-13,179.22241479298415,0.0017473707827533325,20511.0,0.0020469878988329526,,,,,
2024-05-14,182.54124013796616,0.01851791445180284,20683.8,0.008424747696357926,,,,,
2024-05-15,184.1100290278498,0.008594161454682503,20741.85,0.002806544252023313,,,,,
2024-05-16,187.43256957578632,0.018046494074659636,20929.05,0.009025231596988759,,,,,
2024-05-17,190.13043853991007,0.014393810906129012,21064.55,0.006474254684278646,,,,,
2024-05-18,193.75498956875143,0.019063496916515765,21144.45,0.003793102629773726,,,,,
2024-05-21,195.68686505643103,0.009970713487066574,21173.8,0.0013880711014000457,,,,,
2024-05-22,196.54748012411494,0.004397919438464681,21237.75,0.0030202419971852024,,,,,
2024-05-23,198.63836477315567,0.010638063880139326,21489.55,0.01185624654212436,,,,,
2024-05-24,200.14154158468358,0.007567404278848722,21483.75,-0.0002698986251457036,,,,,
2024-05-27,200.25763017978406,0.0005800324819191793,21493.95,0.0004747774480713396,,,,,
2024-05-28,196.68153261599596,-0.017857484683992286,21387.35,-0.004959535125000358,,,,,
2024-05-29,198.23989663241656,0.007923285911459521,21256.3,-0.006127453845380493,,,,,
2024-05-30,195.76920468788796,-0.012463141812012912,21038.55,-0.010244021772368717,,,,,
2024-05-31,197.92406467452372,0.011007144816628456,21103.3,0.0030776835856083373,,,,,
2024-06-03,197.92406467452372,0.0,21797.4,0.032890590571142964,,,,,
2024-06-04,178.8835912870909,-0.0962009011827033,20323.85,-0.06760209933294814,,,,,
2024-06-05,180.72621173864476,0.010300667815845932,21054.4,0.03594545324827747,,,,,
2024-06-06,185.0120368252011,0.023714463139161257,21365.0,0.014752260810091844,,,,,
2024-06-07,187.59661167899844,0.01396976595765631,21748.55,0.017952258366487284,,,,,
2024-06-10,187.02160848139357,-0.003065104387859452,21808.25,0.0027450105869126773,,,,,
2024-06-11,189.15827369336938,0.011424697014026597,21852.0,0.0020061215365745344,,,,,
2024-06-12,191.62485680362872,0.01303978442020326,21960.95,0.00498581365550077,,,,,
2024-06-13,194.86146566339667,0.01689033935239803,22080.25,0.005432369728996189,,,,,
2024-06-14,198.9597146736384,0.021031603125273746,22214.3,0.006071036333374913,,,,,
2024-06-18,200.09837514490007,0.005723070487558157,22329.6,0.00519035035990334,,,,,
2024-06-19,197.08082256616996,-0.01508034523791102,22224.9,-0.00468884350816845,,,,,
2024-06-20,198.30193720366856,0.006196009442210437,22305.1,0.003608565167897204,,,,,
2024-06-21,198.152004796732,-0.0007560814031916108,22236.2,-0.003088979650393786,,,,,
2024-06-24,199.33306815938263,0.005960390680186167,22289.1,0.002379003606731267,,,,,
2024-06-25,198.52060718761692,-0.004075896584886163,22370.65,0.003658739024904767,,,,,
2024-06-26,197.70629503591294,-0.004101902383032652,22436.8,0.0029569994613476425,,,,,
2024-06-27,198.3618373183286,0.0033157380360426814,22537.4,0.004483705341225219,,,,,
2024-06-28,198.96671968783684,0.003049388822395027,22559.7,0.0009894663980760665,,,,,
2024-07-01,198.96671968783684,0.0,22727.6,0.00744247485560523,,,,,
2024-07-02,198.85345108982128,-0.0005692841405501303,22675.0,-0.0023143666731197943,,,,,
2024-07-03,201.9290905657707,0.015466864965598015,22851.2,0.007770672546857815,,,,,
2024-07-04,203.58637864059997,0.008207277466490082,22914.2,0.0027569668113709422,,,,,
2024-07-05,207.65589943873843,0.01998916049939936,22987.65,0.0032054359305584423,,,,,
2024-07-08,208.21359297644457,0.0026856619013160277,22971.15,-0.0007177767192383389,,,,,
2024-07-09,207.25821124471176,-0.004588469552229912,23067.35,0.004187861730910125,,,,,
2024-07-10,206.48854061419726,-0.003713583292513034,22973.15,-0.0040836940524159315,,,,,
2024-07-11,208.26700091723114,0.008612876519655144,23005.25,0.0013972833503459459,,,,,
2024-07-12,207.3720406544924,-0.004297177463531199,23095.45,0.003920844155138603,,,,,
2024-07-15,207.15518613332625,-0.001045726899738808,23209.85,0.004953356613532023,,,,,
2024-07-16,205.32609443320646,-0.008829572332997637,23204.25,-0.00024127687167296852,,,,,
2024-07-18,201.6530327342631,-0.017888918157639377,23199.55,-0.00020254910199646314,,,,,
2024-07-19,195.9921757717364,-0.028072262964606742,22853.6,-0.014911927171001205,,,,,
2024-07-22,197.46246740753227,0.007501787405576055,22942.65,0.003896541463926928,,,,,
2024-07-23,193.6359741092042,-0.019378332239872065,22865.2,-0.0033758088102290307,,,,,
2024-07-24,192.7864334814577,-0.004387307842226629,22921.45,0.0024600703252104505,,,,,
2024-07-25,192.84238870757304,0.0002902446251267232,22932.35,0.0004755371060729541,,,,,
2024-07-26,195.5557395887117,0.01407030321146463,23292.05,0.015685265574614027,,,,,
2024-07-29,198.28635300654264,0.013963350927842288,23401.7,0.004707614829952744,,,,,
2024-07-30,198.94455647231788,0.0033194592355709762,23440.9,0.0016750919804970898,,,,,
2024-07-31,199.13283150484426,0.0009463693597093759,23530.8,0.0038351769769930932,,,,,
2024-08-01,199.13283150484426,0.0,23506.6,-0.001028439322080077,,,,,
2024-08-02,198.32335638500632,-0.004065000802332519,23259.45,-0.010514068389303355,,,,,
2024-08-05,191.9308872260996,-0.03223255836038286,22542.45,-0.03082618032670592,,,,,
2024-08-06,190.69659534280473,-0.00643091844743493,22443.3,-0.004398368411596798,,,,,
2024-08-07,197.6859239387417,0.03665156466675579,22848.9,0.01807220863242054,,,,,
2024-08-08,197.18322682636048,-0.002542907974252051,22705.7,-0.006267260130684682,,,,,
2024-08-09,199.54871735107093,0.01199640843079175,22923.5,0.00959230501592101,,,,,
2024-08-12,201.6944230293799,0.010752791131871664,22915.85,-0.00033371867297760094,,,,,
2024-08-13,199.95118025818627,-0.008642989454099581,22705.8,-0.009166144829888423,,,,,
2024-08-14,199.24645890317566,-0.0035244670929205357,22672.65,-0.0014599793885261558,,,,,
2024-08-16,202.68861797098342,0.017275885788667678,23056.5,0.016930089777771773,,,,,
2024-08-19,204.38181230336014,0.008353672491955733,23139.75,0.0036106954654868684,,,,,
2024-08-20,205.06676672509212,0.003351347235904356,23280.35,0.006076124417938811,,,,,
2024-08-21,205.12713543402313,0.00029438562813033364,23368.65,0.003792898302645842,,,,,
2024-08-22,206.69886870164655,0.007662239636398338,23440.7,0.0030831905137866933,,,,,
2024-08-23,208.12160418252014,0.006883131435650114,23418.65,-0.0009406715669753041,,,,,
2024-08-26,209.2260137224321,0.005306558846929654,23561.75,0.006110514483114837,,,,,
2024-08-27,209.25108779889396,0.00011984205986514951,23604.85,0.0018292359438496497,,,,,
2024-08-28,209.37629368422427,0.0005983523748780417,23615.95,0.0004702423442641823,,,,,
2024-08-29,208.3931298667658,-0.004695678771261647,23631.4,0.0006542188647926661,,,,,
2024-08-30,210.17819890898443,0.008565872797053675,23734.55,0.00436495510210988,,,,,
2024-09-02,210.17819890898443,0.0,23760.7,0.0011017693615427149,,,,,
2024-09-03,211.02868701666233,0.004046509638452989,23788.45,0.001167894885251597,,,,,
2024-09-04,209.8863269994233,-0.005413292540406345,23748.9,-0.0016625715420718334,,,,,
2024-09-05,210.52389717101914,0.0030376927392588016,23762.8,0.0005852902660754555,,,,,
2024-09-06,207.97924896668871,-0.012087217833818054,23477.7,-0.011997744373558605,,,,,
2024-09-09,208.6888367637311,0.0034118201722905805,23502.15,0.001041413767106647,,,,,
2024-09-10,209.44806030990816,0.0036380649676850396,23643.65,0.006020725763387524,,,,,
2024-09-11,208.25915358239482,-0.005676379746626381,23531.25,-0.004753919128391848,,,,,
2024-09-12,209.07495631101702,0.003917247883653996,23907.35,0.015983001328021107,,,,,
2024-09-13,210.41212085599943,0.00639562274016825,23928.2,0.0008721167339751368,,,,,
2024-09-16,210.9922715036202,0.002757211159036821,23968.2,0.0016716677393200374,,,,,
2024-09-17,212.13858237457927,0.005432951940798514,23969.9,7.092731202185121e-05,,,,,
2024-09-18,211.71962707353183,-0.0019749132682883586,23898.65,-0.002972477982803423,,,,,
2024-09-19,208.84263984051054,-0.01358866569334205,23853.95,-0.0018703985371558707,,,,,
2024-09-20,208.77725660280726,-0.0003130741775396739,24193.8,0.014247116305685203,,,,,
2024-09-23,211.1429712455956,0.011331285223701526,24379.2,0.007663120303548876,,,,,
2024-09-24,211.0538444530971,-0.00042211583919993245,24389.7,0.00043069501870451887,,,,,
2024-09-25,210.4560064425114,-0.0028326326494305665,24372.9,-0.0006888153605825176,,,,,
2024-09-26,210.09249084098096,-0.0017272759645838853,24478.8,0.004344989722191439,,,,,
2024-09-27,211.70325826694457,0.0076669443039865115,24489.55,0.0004391555141591841,,,,,
2024-09-30,210.98332351757526,-0.0034006786445465176,24245.2,-0.00997772519299045,,,,,
2024-10-01,210.98332351757526,0.0,24271.3,0.0010765017405507393,,,,,
2024-10-03,208.88399700561808,-0.009950201167355788,23755.45,-0.021253496928471005,,,,,
2024-10-04,208.1473643129308,-0.0035265156893157235,23534.95,-0.009282080533098758,,,,,
2024-10-07,202.96938536222672,-0.02487650500786287,23181.95,-0.014998969617526225,,,,,
2024-10-08,210.40065111173544,0.03661274204603138,23512.55,0.014261095378085065,,,,,
2024-10-09,213.37437447171584,0.014133622421164338,23599.6,0.0037022781450757325,,,,,
2024-10-10,213.42937680940406,0.0002577738672902008,23598.15,-6.144171935107412e-05,,,,,
2024-10-11,214.82172154609378,0.006523678968210156,23611.25,0.0005551282621729658,,,,,
2024-10-14,215.91485751726685,0.005088572809609948,23727.05,0.004904441738577958,,,,,
2024-10-15,217.132958063055,0.005641578165554106,23735.7,0.0003645628091144548,,,,,
2024-10-16,216.70945651783066,-0.0019504249792487993,23673.15,-0.002635270921017674,,,,,
2024-10-17,213.60887184679817,-0.014307565165147196,23377.0,-0.01250995325928328,,,,,
2024-10-18,215.06180480224324,0.006801838064512289,23440.7,0.0027249005432690154,,,,,
2024-10-21,211.16142137492415,-0.018136104785810958,23263.25,-0.0075701664199447904,,,,,
2024-10-22,204.7947149174266,-0.03015089790569858,22814.45,-0.0192922313090389,,,,,
2024-10-23,207.96709995709728,0.015490561076977993,22841.1,0.0011681193278820778,,,,,
2024-10-24,206.27914008313726,-0.00811647551131034,22787.85,-0.002331323797890694,,,,,
2024-10-25,202.0968922065239,-0.02027470094614403,22499.05,-0.012673420265624014,,,,,
2024-10-28,204.98613765816543,0.014296337860994823,22649.95,0.006706949848993782,,,,,
2024-10-29,207.68646357279462,0.013173212322934003,22795.05,0.006406195157163674,,,,,
2024-10-30,205.59231183157036,-0.01008323655378851,22749.8,-0.001985080094143221,,,,,
2024-10-31,209.38062871297848,0.018426354797312028,22689.35,-0.002657166216845863,,,,,
2024-11-01,209.3806287129785,2.220446049250313e-16,22823.55,0.005914669217055524,,,,,
2024-11-04,208.22972432550716,-0.00549670900572663,22518.3,-0.013374343605617844,,,,,
2024-11-05,209.57062329462977,0.006439517573516573,22679.85,0.007174165012456601,,,,,
2024-11-06,213.86650732245727,0.020498502892688508,23031.2,0.015491725033454973,,,,,
2024-11-07,211.01132514903782,-0.01335030065794518,22806.25,-0.00976718538330612,,,,,
2024-11-08,209.70260812985492,-0.006202117437339227,22645.65,-0.007041929295697358,,,,,
2024-11-11,207.00141173749722,-0.012881081529920846,22591.4,-0.002395603570663707,,,,,
2024-11-12,204.00016822083796,-0.014498662069344692,22331.05,-0.011524296856325944,,,,,
2024-11-13,200.4342347121167,-0.01748005180496226,21914.95,-0.018633248324642082,,,,,
2024-11-14,200.97117785200888,0.0026788993440336473,21963.1,0.0021971302695191763,,,,,
2024-11-18,200.08290700887167,-0.004419891710995993,21899.4,-0.0029003191717015264,,,,,
2024-11-19,202.45316160141402,0.011846362230419016,22004.35,0.004792368740695885,,,,,
2024-11-21,203.33411620518257,0.00435139958694708,21820.85,-0.00833926019173481,,,,,
2024-11-22,205.24642526279374,0.009404762433872449,22225.55,0.01854648191981534,,,,,
2024-11-25,208.4086176936079,0.015406808799546035,22553.5,0.014755540357831443,,,,,
2024-11-26,208.02452720389545,-0.0018429683664863417,22562.45,0.0003968341942492959,,,,,
2024-11-27,210.02908267735077,0.009636149642539893,22691.7,0.0057285445507913035,,,,,
2024-11-28,210.5215680934572,0.0023448439131783516,22514.35,-0.007815633028816826,,,,,
2024-11-29,213.96216255197916,0.016343192242395554,22687.0,0.007668442571071354,,,,,
2024-12-02,213.9621625519792,2.220446049250313e-16,22835.85,0.006561026138317105,,,,,
2024-12-03,215.37178712830612,0.006588195592687862,23020.85,0.008101296864360119,,,,,
2024-12-04,216.66566350404793,0.006007640986750884,23099.5,0.0034164681147743625,,,,,
2024-12-05,218.12201228395227,0.006721640874476353,23277.95,0.007725275438862367,,,,,
2024-12-06,219.1944991678219,0.004916912661127704,23312.1,0.0014670535850449529,,,,,
2024-12-09,220.7054590353758,0.006893238075272423,23292.0,-0.0008622131854272297,,,,,
2024-12-10,220.4235370082034,-0.0012773677117212667,23314.9,0.0009831701871887422,,,,,
2024-12-11,220.8690813732075,0.002021310296765222,23358.15,0.001855036907728591,,,,,
2024-12-12,219.68188184377794,-0.005375127754633668,23256.4,-0.00435608128212206,,,,,
2024-12-13,218.62103319270486,-0.004829022048470466,23358.95,0.004409538879620145,,,,,
2024-12-16,220.80209687447555,0.009976458577287017,23352.45,-0.00027826593233004626,,,,,
2024-12-17,220.81147282259826,4.246312990430212e-05,23095.75,-0.010992422636597055,,,,,
2024-12-18,218.10397213908763,-0.012261594241010587,22934.4,-0.006986133812497908,,,,,
2024-12-19,218.15632223369488,0.00024002357267405294,22752.15,-0.007946578066136412,,,,,
2024-12-20,213.69103842146933,-0.020468275989004914,22319.4,-0.01902018051041332,,,,,
2024-12-23,212.7537345903659,-0.00438625708418694,22412.3,0.004162298269666742,,,,,
2024-12-24,212.92174495687223,0.0007896940884719594,22402.7,-0.0004283362260900647,,,,,
2024-12-26,212.93799534942616,7.632096269549749e-05,22430.35,0.0012342262316595853,,,,,
2024-12-27,213.7066928661127,0.0036099593941658625,22445.2,0.0006620494107314467,,,,,
2024-12-30,215.43945013492592,0.008108109510163164,22357.15,-0.003922887744372883,,,,,
2024-12-31,215.39038993259373,-0.00022772153522232497,22375.4,0.0008162936689157796,,,,,
2025-01-01,215.39038993259373,0.0,22481.8,0.004755222253009839,,,,,
2025-01-02,216.65902827096386,0.00588994865911685,22819.75,0.01503215934667157,,,,,
2025-01-03,216.8280653953158,0.0007801988483975286,22708.15,-0.0048905005532488,,,,,
2025-01-06,211.619409255573,-0.024022056970561034,22225.4,-0.021258887227713408,,,,,
2025-01-07,215.6264306450172,0.018935037213930084,22341.65,0.005230502038208629,,,,,
2025-01-08,212.04774967203807,-0.016596671207114944,22231.8,-0.004916825749217368,,,,,
2025-01-09,209.32736367399218,-0.012829119866885397,22046.55,-0.008332658624133016,,,,,
2025-01-10,205.76511272245585,-0.01701760767925309,21799.0,-0.011228514211974128,,,,,
2025-01-13,196.47417301183208,-0.04515313401623999,21243.45,-0.025485113996054798,,,,,
2025-01-14,196.9966049385792,0.0026590361406719776,21481.05,0.01118462396644615,,,,,
2025-01-15,200.10837429755094,0.015796055774372153,21551.2,0.0032656690431800417,,,,,
2025-01-16,202.4771808222717,0.011837618155842167,21714.55,0.007579624336463864,,,,,
2025-01-17,201.56258311696945,-0.004517040891166113,21680.25,-0.0015795860379330673,,,,,
2025-01-20,202.95296905790553,0.006898035932240587,21809.0,0.0059385846565422895,,,,,
2025-01-21,197.0397476641204,-0.029135919623319295,21433.2,-0.017231418221834938,0.21275729750052697,,,0.22582429039334007,0.7207253799714672
2025-01-22,193.95757854028457,-0.015642372467355115,21396.55,-0.0017099639811134493,0.19874101158095714,0.09795716250333686,0.10078384907762028,0.226372833673641,0.6570621092961856
2025-01-23,198.48596419229682,0.023347299373876806,21538.05,0.006613215681967377,0.2208481406799907,0.10936244514494153,0.11148569553504917,0.2274569414753899,0.7511230018824285
2025-01-24,197.0485836354862,-0.007241723930756394,21318.9,-0.01017501584405267,0.1812307759678644,0.0873439285131401,0.09388684745472431,0.22619299158529352,0.5801717155254102
2025-01-27,188.34503757103388,-0.044169543895594465,20910.95,-0.01913560268118908,0.11517215863854902,0.06678179156102271,0.04839036707752631,0.23030512921867424,0.28298179402104495
2025-01-28,180.58630788577258,-0.041194234715821065,20924.75,0.0006599413226084927,0.10199660479334693,0.08946473710654379,0.012531867686803144,0.23209617458023038,0.2240304256948142
2025-01-29,188.00577386923055,0.04108542929041481,21245.5,0.015328737499850753,0.12118937297543741,0.09225746748239283,0.028931905493044585,0.23452306798573985,0.3035495552180226
2025-01-30,187.2681906020878,-0.003923194761325743,21297.5,0.00244757713398136,0.09758401873118316,0.0982055380807525,-0.0006215193495693327,0.23394773049937903,0.20339594074972
2025-01-31,190.91619334100136,0.019480098179967653,21580.9,0.013306726141566028,0.09541177641889931,0.09482970730507079,0.0005820691138285206,0.23377401320780267,0.19425502345520584
2025-02-01,190.9161933410014,2.220446049250313e-16,21577.15,-0.00017376476421282483,0.08308410330869198,0.10232602098681265,-0.019241917678120668,0.23351762976470838,0.1416771116683028
2025-02-03,190.9225513238027,3.330248047617168e-05,21402.55,-0.008091893507715442,0.06507016458748005,0.08082223602547156,-0.01575207143799151,0.2329280394061489,0.06469879979199371
2025-02-04,194.36823768223948,0.01804756082791359,21727.45,0.015180434107150864,0.08429208316886827,0.09860269449648573,-0.014310611327617462,0.23359830382311034,0.14679936715137948
2025-02-05,197.5650955053,0.01644742917454889,21784.25,0.002614204612138016,0.07573888326350686,0.09409215099343071,-0.01835326772992385,0.2329000128971366,0.11051473524338008
2025-02-06,197.51336719409778,-0.0002618292015090784,21672.45,-0.005132148226356215,0.06901649549459798,0.09161860629108354,-0.022602110796485553,0.23283238030623718,0.08167461703387724
2025-02-07,198.3288719231671,0.00412885841932864,21646.15,-0.0012135222367567478,0.07456606714794711,0.08048418294128878,-0.005918115793341672,0.232858135435052,0.10549799817837584
2025-02-10,195.03913748817703,-0.01658726943329014,21371.3,-0.01269740808411668,0.04834879474828635,0.06274382072199569,-0.014395025973709341,0.23334922334344949,-0.0070761120523781034
2025-02-11,189.42148003641753,-0.028802718900969415,20950.45,-0.01969229761408986,0.016602077920209846,0.04817498893060801,-0.031572911010398164,0.23515279142946757,-0.1420264751133419
2025-02-12,189.04789631212134,-0.0019722352724959036,20907.85,-0.0020333692116399904,0.033749656343394774,0.04740876186659504,-0.013659105523200266,0.23441236124762269,-0.0693237488420634
2025-02-13,189.08462250865372,0.0001942692685230618,20904.35,-0.00016740123924741113,0.0822232093022568,0.062472046027487904,0.01975116327476889,0.2300475313138713,0.14007196303398806
2025-02-14,182.6887291009534,-0.03382556086710653,20633.1,-0.012975768201355264,0.03841677825189782,0.04297651001622782,-0.0045597317643299995,0.23248673588425345,-0.049823151002769635
2025-02-17,182.1072518676649,-0.003182885097236521,20652.35,0.0009329669317745815,0.015096404945564412,0.03664486530169775,-0.021548460356133337,0.23168881377540632,-0.1506485983750183
2025-02-18,180.97396732649605,-0.006223170848750126,20611.4,-0.001982825199069227,-0.015362040644600783,0.028666966112691927,-0.04402900675729271,0.23048129248115853,-0.2835893531356521
2025-02-19,184.44583906048234,0.01918437101907955,20731.45,0.005824446665437577,0.006154401080286975,0.028095849719066424,-0.02194144863877945,0.23125832506743335,-0.1895957644202774
2025-02-20,185.74978132411402,0.007069513035770303,20831.1,0.0048067067185362244,0.00023520783802588596,0.029148613464682338,-0.028913405626656452,0.23100127917517035,-0.2154308077412724
2025-02-21,183.332423420293,-0.01301405517997889,20690.25,-0.006761524835462329,-0.010449879628817271,0.020636940789960923,-0.031086820418778194,0.2313610119721026,-0.26127945721514345
2025-02-24,182.306692147419,-0.005594925620562408,20468.45,-0.010720025132610722,0.0026718029997783166,0.016899092322749443,-0.014227289322971126,0.23067140355701615,-0.2051758313792171
2025-02-25,181.8824336501883,-0.0023271690810321433,20418.75,-0.0024281271908718205,-0.013335587582936848,0.006645648406745197,-0.019981235989682045,0.23027087869242507,-0.27504818647752144
2025-02-27,178.8315800964415,-0.01677376694669941,20315.55,-0.00505417814508724,-0.02971524321915786,0.00010091810864576445,-0.029816161327803625,0.23088483165164295,-0.3452597671701168
2025-02-28,174.17659325109793,-0.026030004559783104,19880.9,-0.02139494131342734,-0.051327283517287325,-0.018508279110181047,-0.03281900440710628,0.2323160077811877,-0.43616143581773675
2025-03-03,174.17659325109793,0.0,19896.95,0.0008073075162593479,-0.055346931443852276,-0.019509334568579284,-0.03583759687527299,0.232274874064849,-0.4535442409256904
2025-03-04,176.03567127067194,0.010673523835053489,19917.85,0.0010504122491135082,-0.026587739941132393,-0.005122275279214938,-0.021465464661917455,0.2317323847811726,-0.3305008059769247
2025-03-05,179.11615041702711,0.01749917573023385,20256.5,0.017002337099636833,-0.01929850049398152,0.008285195905436638,-0.027583696399418156,0.23218090020279175,-0.29846770528262545
